lemma	derivation	category	cluster_id	k_hop	louvain	leiden	hac
eka	e/ka	praatipadika	0	Name of a son of Raya	Name of a son of Raya	a unit; happening only once; one; one by one; single of its kind; solitary; that one only; unique	Name of a son of Raya; Name of a teacher; a; a unit; alone; an; chief; excellent; following; happening only once; identical; little; many; no one; nobody; one; one by one; one of two; pre-eminent; sincere; single; single of its kind; singular; small; solitary; that one only; the same; truthful; unique; unity; with preceding
eka	e/ka	praatipadika	1	Name of a teacher	Name of a teacher	alone; following; little; no one; nobody; with preceding	
eka	e/ka	praatipadika	2	a; a unit; alone; an; chief; excellent; following; happening only once; identical; little; many; no one; nobody; one; one by one; one of two; pre-eminent; sincere; single; single of its kind; singular; small; solitary; that one only; the same; truthful; unique; with preceding	a unit; happening only once; one; one by one; single; single of its kind; solitary; that one only; unique	a; chief; excellent; pre-eminent	
eka	e/ka	praatipadika	3	unity	alone; following; little; no one; nobody; singular; small; with preceding	many; single; small	
eka	e/ka	praatipadika	4		identical; many; one of two; the same	identical; one of two; the same	
eka	e/ka	praatipadika	5		a; an; chief; excellent; pre-eminent; sincere; truthful	an; sincere; truthful	
eka	e/ka	praatipadika	6		unity	Name of a son of Raya	
eka	e/ka	praatipadika	7			Name of a teacher	
eka	e/ka	praatipadika	8			unity	
eka	e/ka	praatipadika	9			singular	
eva	e/va	praatipadika	0	a horse	a horse	conduct; course; custom; proceeding; usage	a horse; conduct; course; custom; going; habit; manner of acting; moving; proceeding; quick; speedy; the earth; usage; way; world
eva	eva/	avyaya	0	affirmation	affirmation	detraction; diminution; restrainment; still	affirmation; alone; already; command; detraction; diminution; even; exactly; exactly so; immediately on; indeed; is a mere expletive without any exact meaning and not translatable implies emphasis; just; just so; merely; only; really; restrainment; same; so; still; truly; very
eva	e/va	praatipadika	1	conduct; course; custom; going; moving; proceeding; quick; speedy; usage; way	conduct; course; custom; usage	going; moving; quick; speedy; way	
eva	eva/	avyaya	1	alone; already; command; even; exactly; exactly so; immediately on; indeed; just; just so; merely; only; really; same; so; truly; very	command; exactly; exactly so; indeed; only; same; truly	even; immediately on; merely; so	
eva	e/va	praatipadika	2	habit	habit	the earth; world	
eva	eva/	avyaya	2	detraction; diminution; restrainment; still	detraction; diminution; restrainment	command; only; same	
eva	e/va	praatipadika	3	manner of acting	manner of acting	a horse	
eva	eva/	avyaya	3	is a mere expletive without any exact meaning and not translatable implies emphasis	alone; already; even; immediately on; just; just so; merely; really; so; still; very	exactly; exactly so; just so	
eva	e/va	praatipadika	4	the earth; world	going; moving; proceeding; quick; speedy; way	habit	
eva	eva/	avyaya	4		is a mere expletive without any exact meaning and not translatable implies emphasis	indeed; really; truly	
eva	e/va	praatipadika	5		the earth; world	manner of acting	
eva	eva/	avyaya	5			alone; very	
eva	eva/	avyaya	6			affirmation	
eva	eva/	avyaya	7			already	
eva	eva/	avyaya	8			just	
eva	eva/	avyaya	9			is a mere expletive without any exact meaning and not translatable implies emphasis	
gam	gam	dhaatu	0	approach; attack; be going; go away; grant; guess; have sexual intercourse with; intelligible; make clear; meaning; observe; obtain; pass; perceive; receive; set out; to approach carnally; to approach with an accusation; to go against with hostile intentions; to go to any state; to observe; to spend time; to strive to obtain; to wish to go	ascribe guilt to a person	approach; attack; come; condition; die; grant; guess; have sexual intercourse with; pass; receive; to approach carnally; to approach with an accusation; to go against with hostile intentions	approach; ascribe guilt to a person; attack; be going; bring to a place; cause to become; come; condition; denote; die; explain; go away; grant; guess; have sexual intercourse with; intelligible; kneel down; make a bow; make clear; meaning; move; not care about; observe; obtain; partake of; participate in; pass; perceive; receive; set out; to approach carnally; to approach with an accusation; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to decease; to excel; to fall to the share of; to go; to go against with hostile intentions; to go to; to go to any state; to go to the earth with the head; to go to the earth with the knees; to go with the mind; to impart; to let go; to observe; to send away; to spend time; to strive to obtain; to wish to bring; to wish to go; towards; undergo; understand
gam	gam	dhaatu	1	ascribe guilt to a person	approach; attack; come; condition; denote; die; grant; guess; have sexual intercourse with; pass; receive; to approach carnally; to approach with an accusation; to decease; to fall to the share of; to go against with hostile intentions	be going; go away; set out; to decease; to fall to the share of; to go; to go to; to go to any state; to let go; to send away; to spend time	
gam	gam	dhaatu	2	kneel down; to go to the earth with the head; to go to the earth with the knees	make a bow	observe; obtain; partake of; participate in; perceive; to observe; undergo	
gam	gam	dhaatu	3	make a bow	not care about	bring to a place; move; to strive to obtain; to wish to bring; to wish to go; towards	
gam	gam	dhaatu	4	not care about	observe; obtain; partake of; participate in; perceive; to observe; undergo	cause to become; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to impart	
gam	gam	dhaatu	5	partake of; participate in; undergo	to excel	denote; explain; intelligible; make clear; meaning; understand	
gam	gam	dhaatu	6	bring to a place; move; to cause a person to go by means of another	kneel down; to go to the earth with the head; to go to the earth with the knees	kneel down; to go to the earth with the head; to go to the earth with the knees	
gam	gam	dhaatu	7	cause to become; explain; to cause to go to any condition; to cause to understand; to convey an idea; to impart; to wish to bring; understand	to go with the mind	ascribe guilt to a person	
gam	gam	dhaatu	8	to excel	cause to become; explain; intelligible; make clear; meaning; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to impart; understand	make a bow	
gam	gam	dhaatu	9	come; condition; denote; die; to decease; to fall to the share of; to go; to go to; to let go; to send away; towards	be going; bring to a place; go away; move; set out; to go; to go to; to go to any state; to let go; to send away; to spend time; to strive to obtain; to wish to bring; to wish to go; towards	not care about	
gam	gam	dhaatu	10	to go with the mind		to excel	
gam	gam	dhaatu	11			to go with the mind	
grah	grah	dhaatu	0	accept; admit; approve; begin; claim; familiar with; follow; gather; grasp; keep; learn; make acquainted; mention; name; pick; put on; receive; to abstract; to acquire by purchase; to be meant by; to calculate; to choose; to choose any one as a wife; to collect a store of anything; to include; to lay the hand on; to make any one learn; to place upon; to pluck; to receive hospitably; undergo; win	draw water	apprehend; grasp; lay hold of; obtain; seize; strive to apprehend; to acquire by purchase; to be about to seize; to cause any one to be captured; to cause any one to be seized; to gain; to lay the hand on; to pluck	accept; admit; apprehend; approve; begin; claim; consider as; draw water; familiar with; follow; gather; give away a girl in marriage to any one; grasp; keep; lay hold of; learn; make acquainted; mention; name; observe; obtain; overpowered over to any one; pick; put on; receive; recognise; seize; strive to apprehend; take; take away; take back; to abstract; to accept; to acquire by purchase; to assume; to be about to eclipse; to be about to seize; to be about to take away; to be meant by; to calculate; to cause any one to be captured; to cause any one to be seized; to cause to marry; to cause to take; to choose; to choose any one as a wife; to collect a store of anything; to desire to perceive; to eclipse; to gain; to include; to lay the hand on; to make any one choose; to make any one learn; to obey; to observe; to perceive; to place upon; to pluck; to receive hospitably; to receive into the mind; to take for; to take into the mouth; to take on one's self; to take up; to use; undergo; understand; undertake; win
grah	grah	dhaatu	1	draw water	give away a girl in marriage to any one; to cause to marry	give away a girl in marriage to any one; take; take away; take back; to be about to take away; to calculate; to cause to marry; to cause to take; to take for; to take on one's self; to take up; undertake	
grah	grah	dhaatu	2	give away a girl in marriage to any one	overpowered over to any one	accept; admit; begin; familiar with; follow; learn; make acquainted; mention; name; recognise; undergo; understand	
grah	grah	dhaatu	3	overpowered over to any one	apprehend; grasp; lay hold of; obtain; seize; strive to apprehend; take; take away; take back; to acquire by purchase; to be about to eclipse; to be about to seize; to be about to take away; to calculate; to cause any one to be captured; to cause any one to be seized; to cause to take; to eclipse; to gain; to lay the hand on; to pluck; to take for; to take on one's self; to take up; undertake	approve; to abstract; to assume; to be about to eclipse; to be meant by; to eclipse; to obey; to place upon; to use	
grah	grah	dhaatu	4	strive to apprehend; take away; take back; to be about to eclipse; to be about to take away; to eclipse	put on; receive; to accept; to assume; to be meant by; to desire to perceive; to obey; to observe; to perceive; to place upon; to receive hospitably; to receive into the mind	gather; receive; to accept; to collect a store of anything; to include; to receive hospitably; to receive into the mind	
grah	grah	dhaatu	5	apprehend; lay hold of; seize; take; to be about to seize; to cause any one to be captured; to cause any one to be seized; to cause to marry; to cause to take; to make any one choose; to take for; to take on one's self; to take up; undertake	to choose; to choose any one as a wife; to make any one choose; to make any one learn	consider as; observe; to desire to perceive; to observe; to perceive	
grah	grah	dhaatu	6	consider as; observe; obtain; recognise; to accept; to assume; to desire to perceive; to gain; to obey; to observe; to perceive; to receive into the mind; to use; understand	accept; admit; approve; begin; claim; consider as; familiar with; follow; gather; keep; learn; make acquainted; mention; name; observe; pick; recognise; to abstract; to collect a store of anything; to include; to use; undergo; understand; win	claim; keep; pick; put on; win	
grah	grah	dhaatu	7	to take into the mouth	to take into the mouth	to choose; to choose any one as a wife; to make any one choose; to make any one learn	
grah	grah	dhaatu	8			draw water	
grah	grah	dhaatu	9			overpowered over to any one	
grah	grah	dhaatu	10			to take into the mouth	
han	han	dhaatu	0	a killer; killing; slayer	a killer; killing; slayer	a killer; killing; slayer	a killer; killing; slayer
han	han	naama-dhaatu	0	abandon; to mar	abandon; avert; destroy; give up; to dispel; to obstruct; to repress; to strike off; to ward off	beat; come into contact; mar; punish; strike upon; to be struck; to mar; to strike; to strike or tread upon; to touch	abandon; avert; beat; cause to be executed; come into contact; destroy; give up; hammer; hinder; hit; injure; kill; killed; mar; pound; punish; put to death; slay; strike upon; to be struck; to cause to be slain; to dispel; to hurl upon; to hurt; to mar; to notify a person's death; to obstruct; to put to death; to repress; to slay; to smite; to strike; to strike off; to strike or tread upon; to touch; to ward off; to wish to kill; wound
han	han	naama-dhaatu	1	cause to be executed	cause to be executed	kill; killed; put to death; slay; to cause to be slain; to notify a person's death; to put to death; to slay; to wish to kill	
han	han	naama-dhaatu	2	avert; come into contact; give up; hinder; injure; mar; to obstruct; wound	beat; come into contact; hammer; hinder; hit; injure; mar; punish; strike upon; to be struck; to hurl upon; to hurt; to mar; to smite; to strike; to strike or tread upon; to touch; wound	abandon; avert; destroy; give up; to dispel; to obstruct; to repress; to strike off; to ward off	
han	han	naama-dhaatu	3	pound	kill; killed; put to death; slay; to cause to be slain; to notify a person's death; to put to death; to slay; to wish to kill	hammer; hinder; hit; injure; to hurl upon; to hurt; to smite; wound	
han	han	naama-dhaatu	4	beat; destroy; hammer; hit; kill; killed; punish; put to death; slay; strike upon; to be struck; to cause to be slain; to dispel; to hurl upon; to hurt; to notify a person's death; to put to death; to repress; to slay; to smite; to strike; to strike off; to strike or tread upon; to touch; to ward off; to wish to kill	pound	cause to be executed	
han	han	naama-dhaatu	5			pound	
hari	ha/ri	praatipadika	0	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra	Name of a metre	a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a snake; steed; the Koil or Indian cuckoo; the sign of the zodiac Leo	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a metre; Name of a mountain; Name of a particular high number; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a world; Name of a worshipper of Viṣṇu; Name of various authors; Name of Śiva; Name of Śukra; Phaseolus Mungo; a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a particular class of gods under Manu Tāmasa; a peacock; a ray of light; a snake; bay; brown; fallow; fawn-coloured; fire; green; greenish; men; pale yellow; people; reddish brown; scholars; steed; tawny; the Koil or Indian cuckoo; the moon; the sign of the zodiac Leo; the sun; the wind; yellow
hari	hari	praatipadika	0	an exclamation	an exclamation	bearing; carrying	an exclamation; bearing; carrying
hari	ha/ri	praatipadika	1	Name of a metre	Name of a mountain	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a son of Garuḍa; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra	
hari	hari	praatipadika	1	bearing; carrying	bearing; carrying	an exclamation	
hari	ha/ri	praatipadika	2	Name of a mountain	Name of a particular high number	brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; tawny; yellow	
hari	ha/ri	praatipadika	3	Name of a particular high number	Name of a son of Akampana; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa	bay; fire; the moon; the sun; the wind	
hari	ha/ri	praatipadika	4	Name of a world	Name of a world	Name of a son of Akampana; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa	
hari	ha/ri	praatipadika	5	Name of various authors	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a son of Garuḍa; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra	men; people	
hari	ha/ri	praatipadika	6	Phaseolus Mungo	Name of various authors	Name of a metre	
hari	ha/ri	praatipadika	7	a frog; a jackal; a monkey; a snake; the sign of the zodiac Leo	Phaseolus Mungo	Name of a mountain	
hari	ha/ri	praatipadika	8	a particular class of gods under Manu Tāmasa	a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a snake; steed; the Koil or Indian cuckoo; the sign of the zodiac Leo	Name of a particular high number	
hari	ha/ri	praatipadika	9	a ray of light	a particular class of gods under Manu Tāmasa	Name of a world	
hari	ha/ri	praatipadika	10	bay; fire; the moon; the sun; the wind	a ray of light	Name of various authors	
hari	ha/ri	praatipadika	11	brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; tawny; yellow	brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; tawny; yellow	Phaseolus Mungo	
hari	ha/ri	praatipadika	12	men; people	men; people	a particular class of gods under Manu Tāmasa	
hari	ha/ri	praatipadika	13	scholars	scholars	a ray of light	
hari	ha/ri	praatipadika	14	a horse; steed	bay; fire; the moon; the sun; the wind	scholars	
hari	ha/ri	praatipadika	15	a goose; a lion; a parrot; a peacock; the Koil or Indian cuckoo			
hi	hi	dhaatu	0	abandon; cast; delight; get rid of; help to; impel; incite to; procure; set in motion; to assist; to convey; to discharge; to forsake; to gladden; to send forth; to stimulate	abandon; get rid of; to discharge; to forsake; to send forth	hasten on; impel; incite to; set in motion; to stimulate; urge on	abandon; bring; cast; delight; get rid of; hasten on; help to; hurl; impel; incite to; procure; set in motion; shoot; to assist; to convey; to discharge; to forsake; to gladden; to send forth; to stimulate; urge on
hi	hi/	avyaya	0	do; just; pray	do; just; pray	do; just; pray	do; just; pray
hi	hi/	dhaatu	0	an interjection of envy and contempt and hurry	an interjection of envy and contempt and hurry	assuredly; certainly; most assuredly; surely	an interjection of envy and contempt and hurry; assuredly; because; certainly; especially to avoid a hiatus; for; indeed; indeed-but; most assuredly; of course; often a mere expletive; on account of; sometimes repeated in the same sentence; surely
hi	hi	dhaatu	1	bring; hasten on; hurl; shoot; urge on	hasten on; hurl; impel; incite to; set in motion; shoot; to stimulate; urge on	abandon; get rid of; to discharge; to forsake; to send forth	
hi	hi/	dhaatu	1	assuredly; because; certainly; for; indeed; indeed-but; most assuredly; of course; on account of; surely	assuredly; certainly; indeed; indeed-but; most assuredly; of course; surely	indeed; indeed-but; of course	
hi	hi	dhaatu	2		bring; cast; delight; help to; procure; to assist; to convey; to gladden	bring; cast; delight; to gladden	
hi	hi/	dhaatu	2	especially to avoid a hiatus	because; for; on account of	because; for; on account of	
hi	hi	dhaatu	3			help to; procure; to assist; to convey	
hi	hi/	dhaatu	3	often a mere expletive	especially to avoid a hiatus	an interjection of envy and contempt and hurry	
hi	hi	dhaatu	4			hurl; shoot	
hi	hi/	dhaatu	4	sometimes repeated in the same sentence	often a mere expletive	especially to avoid a hiatus	
hi	hi/	dhaatu	5		sometimes repeated in the same sentence	often a mere expletive	
hi	hi/	dhaatu	6			sometimes repeated in the same sentence	
kAla	kAla	praatipadika	0	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a future Buddha; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; the poisonous serpent Coluber Naga	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a future Buddha; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; the poisonous serpent Coluber Naga	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a future Buddha; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; the poisonous serpent Coluber Naga	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a mountain; Name of a son of Hrada; Name of an author of Mantras; Name of an enemy of Śiva; Name of Śiva; a black; a black kind of Agallochum; a kind of perfume; a mystical Name of the letter; a red kind of Plumbago; black; dark-blue; dark-blue colour; iron; of a dark colour; of one of the nine treasures; of the prince Kāla-yavana; the Indian cuckoo; the black part of the eye; the planet Saturn; the plant Cassia Sophora; the poisonous serpent Coluber Naga; the resin of the plant Shorea robusta
kAla	kAla/	praatipadika	0	a fixed	a fixed	a period of time; a space of time; hour; measure of time; right point of time; the proper time; time	a fixed; a period of time; a section; a space of time; circumstance; death; death by age; destiny; fate; hour; meal-time; measure of time; occasion; part; prosody; right point of time; season; season for; the end; the proper time; time; time of death; time of the world
kAla	kAla	praatipadika	1	Name of a brother of king Prasena-jit	Name of a brother of king Prasena-jit	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	
kAla	kAla/	praatipadika	1	a period of time; a space of time; hour; measure of time; right point of time; season; season for; the proper time	circumstance; occasion	death; death by age; time of death	
kAla	kAla	praatipadika	2	Name of a mountain	Name of a mountain	a red kind of Plumbago; the plant Cassia Sophora; the resin of the plant Shorea robusta	
kAla	kAla/	praatipadika	2	a section; part	death; death by age; the end; time of death	circumstance; occasion	
kAla	kAla	praatipadika	3	Name of a son of Hrada	Name of a son of Hrada	Name of a brother of king Prasena-jit	
kAla	kAla/	praatipadika	3	circumstance; occasion	destiny	the end; time of the world	
kAla	kAla	praatipadika	4	Name of an author of Mantras	Name of an author of Mantras	Name of a mountain	
kAla	kAla/	praatipadika	4	death; death by age; the end; time; time of death; time of the world	fate	a section; part	
kAla	kAla	praatipadika	5	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	a kind of perfume	Name of a son of Hrada	
kAla	kAla/	praatipadika	5	destiny	meal-time	season; season for	
kAla	kAla	praatipadika	6	a kind of perfume	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	Name of an author of Mantras	
kAla	kAla/	praatipadika	6	fate	a section; part	a fixed	
kAla	kAla	praatipadika	7	a red kind of Plumbago; the plant Cassia Sophora; the resin of the plant Shorea robusta	iron	a kind of perfume	
kAla	kAla/	praatipadika	7	meal-time	prosody	destiny	
kAla	kAla	praatipadika	8	iron	of one of the nine treasures	iron	
kAla	kAla/	praatipadika	8	prosody	season; season for	fate	
kAla	kAla	praatipadika	9	of one of the nine treasures	of the prince Kāla-yavana	of one of the nine treasures	
kAla	kAla/	praatipadika	9		a period of time; a space of time; hour; measure of time; right point of time; the proper time; time; time of the world	meal-time	
kAla	kAla	praatipadika	10	of the prince Kāla-yavana	the Indian cuckoo	of the prince Kāla-yavana	
kAla	kAla/	praatipadika	10			prosody	
kAla	kAla	praatipadika	11	the Indian cuckoo	the planet Saturn	the Indian cuckoo	
kAla	kAla	praatipadika	12	the planet Saturn	a red kind of Plumbago; the plant Cassia Sophora; the resin of the plant Shorea robusta	the planet Saturn	
karman	ka/rman	praatipadika	0	act; action; action consisting in motion; effect; former act as leading to inevitable results; performance; result; rite	act; action; action consisting in motion; activity; former act as leading to inevitable results	act; action; action consisting in motion; activity; former act as leading to inevitable results	act; action; action consisting in motion; activity; any religious act; business; calculation; effect; fate; former act as leading to inevitable results; labour; medical attendance; obligation; occupation; office; organ of sense; performance; physicking; product; result; rite; special duty; the object; the tenth lunar mansion; work
karman	ka/rman	praatipadika	1	any religious act	any religious act	business; labour; occupation; office; work	
karman	ka/rman	praatipadika	2	activity; business; labour; occupation; office; work	calculation	effect; performance; result; rite	
karman	ka/rman	praatipadika	3	calculation	fate	any religious act	
karman	ka/rman	praatipadika	4	fate	medical attendance	calculation	
karman	ka/rman	praatipadika	5	medical attendance	obligation	fate	
karman	ka/rman	praatipadika	6	obligation	business; labour; occupation; office; work	medical attendance	
karman	ka/rman	praatipadika	7	organ of sense	organ of sense	obligation	
karman	ka/rman	praatipadika	8	physicking	physicking	organ of sense	
karman	ka/rman	praatipadika	9	product	product	physicking	
karman	ka/rman	praatipadika	10	special duty	effect; performance; result; rite	product	
karman	ka/rman	praatipadika	11	the object	special duty	special duty	
karman	ka/rman	praatipadika	12	the tenth lunar mansion	the object	the object	
karman	ka/rman	praatipadika	13		the tenth lunar mansion	the tenth lunar mansion	
kavi	kav	praatipadika	0	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas	Name of Agni; Name of Indra; Name of Varuṇa; Name of the Aśvins	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas; a singer; a wise man; bard; poet; prophet; sage; seer
kavi	kavi/	praatipadika	0	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the Soma; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; pupil of Garga	Name of a particular poet	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; pupil of Garga	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a particular poet; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure; Name of the planet Venus; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; a cunning fighter; a keeper; a ladle; a thinker; an owl; cunning; enlightened; father of Śukra; gifted with insight; herd; intelligent; intelligent man; knowing; leader; man of understanding; of various men; prudent; pupil of Garga; sensible; skilful; the bit of a bridle; the reins; the soul in the Sāṃkhya philosophy; the sun; wise
kavi	kav	praatipadika	1	a singer	a singer	Name of Maruts; Name of several gods; Name of Ādityas	
kavi	kavi/	praatipadika	1	Name of a particular poet	Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure	a thinker; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise	
kavi	kav	praatipadika	2	a wise man	a wise man	bard; seer	
kavi	kavi/	praatipadika	2	Name of ancient patriarchs; Name of the ancient sages	Name of the planet Venus	Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure	
kavi	kav	praatipadika	3	bard; seer	bard; seer	a singer	
kavi	kavi/	praatipadika	3	Name of other sacrificers; Name of the Soma priest; Name of the gates of the sacrificial enclosure	a ladle	a cunning fighter; a keeper; cunning; leader	
kavi	kav	praatipadika	4	poet	poet	a wise man	
kavi	kavi/	praatipadika	4	Name of the planet Venus	an owl	herd; the bit of a bridle; the reins	
kavi	kav	praatipadika	5	prophet	prophet	poet	
kavi	kavi/	praatipadika	5	a cunning fighter; a keeper; leader	a cunning fighter; a keeper; leader	Name of a particular poet	
kavi	kav	praatipadika	6	sage	sage	prophet	
kavi	kavi/	praatipadika	6	a ladle	of various men	Name of the planet Venus	
kavi	kav	praatipadika	7			sage	
kavi	kavi/	praatipadika	7	a thinker	a thinker; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise	a ladle	
kavi	kavi/	praatipadika	8	an owl	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra; pupil of Garga	an owl	
kavi	kavi/	praatipadika	9	cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise	herd; the bit of a bridle; the reins	of various men	
kavi	kavi/	praatipadika	10	herd; the bit of a bridle; the reins	the soul in the Sāṃkhya philosophy	the soul in the Sāṃkhya philosophy	
kavi	kavi/	praatipadika	11	of various men	the sun	the sun	
kavi	kavi/	praatipadika	12	the soul in the Sāṃkhya philosophy			
kavi	kavi/	praatipadika	13	the sun			
kf	kf	dhaatu	0	a fog	a fog	a fog	a fog; being done; to injure
kf	kf	dhaatu	1	being done	being done	being done	
kf	kf	dhaatu	2	to injure	to injure	to injure	
mad	mad	dhaatu	0	animate; bubble	animate; bubble	at ease; be glad; be pleased; happy; satisfy	animate; at ease; base of the first person pronoun in the singular number number; be drunk with; be glad; be pleased; bubble; delight; exhilarate; exult; happy; inflame; inspire; intoxicate; pause; rejoice; revel in; satisfy; stand still; to be glad; to boil; to enjoy heavenly bliss; to gladden; to rejoice; to tarry
mad	mad	dhaatu	1	at ease	base of the first person pronoun in the singular number number	exhilarate; exult; rejoice; revel in; to rejoice	
mad	mad	dhaatu	2	base of the first person pronoun in the singular number number	be drunk with; intoxicate	delight; to be glad; to enjoy heavenly bliss; to gladden	
mad	mad	dhaatu	3	be drunk with; intoxicate	at ease; be glad; be pleased; satisfy	pause; stand still; to tarry	
mad	mad	dhaatu	4	be glad; be pleased; delight; exhilarate; exult; happy; rejoice; revel in; satisfy; to be glad; to enjoy heavenly bliss; to gladden; to rejoice	delight; exhilarate; exult; happy; rejoice; revel in; to be glad; to enjoy heavenly bliss; to gladden; to rejoice	animate; bubble	
mad	mad	dhaatu	5	inflame	inflame	be drunk with; intoxicate	
mad	mad	dhaatu	6	inspire	inspire	base of the first person pronoun in the singular number number	
mad	mad	dhaatu	7	pause; stand still; to tarry	pause; stand still; to tarry	inflame	
mad	mad	dhaatu	8	to boil	to boil	inspire	
mad	mad	dhaatu	9			to boil	
