lemma	derivation	category	cluster_id	k_hop	louvain	leiden	hac
eva	eva/	avyaya	2	already; even; exactly; exactly so; immediately on; indeed; just; just so; merely; only; really; same; so; still; truly; very	is a mere expletive without any exact meaning and not translatable implies emphasis	affirmation; command; detraction; diminution; restrainment	
eva	e/va	praatipadika	3	the earth; world	the earth; world	the earth; world	
eva	eva/	avyaya	3	is a mere expletive without any exact meaning and not translatable implies emphasis	alone; just; merely; only; same; still	just; merely; same; still	
eva	e/va	praatipadika	4			a horse	
eva	eva/	avyaya	4			is a mere expletive without any exact meaning and not translatable implies emphasis	
eva	eva/	avyaya	5			just so	
gam	gam	dhaatu	0	approach; attack; bring to a place; come; condition; denote; explain; go away; grant; guess; make clear; meaning; move; observe; obtain; partake of; participate in; pass; perceive; receive; set out; to approach carnally; to approach with an accusation; to cause to understand; to convey an idea; to excel; to observe; to spend time; to strive to obtain; towards; understand	ascribe guilt to a person	cause to become; to approach with an accusation; to cause a person to go by means of another; to cause to go to any condition; to convey an idea; to decease; to fall to the share of; to go against with hostile intentions; to go to any state; to impart; to strive to obtain; to wish to bring	approach; attack; be going; bring to a place; cause to become; come; condition; denote; die; explain; go away; grant; guess; intelligible; make clear; meaning; move; observe; obtain; partake of; participate in; pass; perceive; receive; set out; to approach carnally; to approach with an accusation; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to decease; to excel; to fall to the share of; to go; to go against with hostile intentions; to go to; to go with the mind; to impart; to let go; to observe; to send away; to spend time; to strive to obtain; to wish to bring; to wish to go; towards; undergo; understand
gam	gam	dhaatu	1	ascribe guilt to a person	approach; attack; be going; bring to a place; come; go away; move; set out; to approach carnally; to go; to go to; to go with the mind; to let go; to send away; to wish to go; towards; undergo	be going; bring to a place; go away; to go; to go to; to go with the mind; to let go; to send away; to wish to go	to go to any state
gam	gam	dhaatu	2	have sexual intercourse with	condition; denote; die; explain; grant; guess; make clear; meaning; observe; obtain; partake of; participate in; pass; perceive; receive; to cause to understand; to excel; to observe; to spend time; understand	condition; denote; die; grant; guess; meaning; pass; receive; to excel	kneel down; make a bow; to go to the earth with the head; to go to the earth with the knees
gam	gam	dhaatu	3	intelligible	have sexual intercourse with	approach; attack; come; move; set out; to approach carnally; towards; undergo	ascribe guilt to a person
gam	gam	dhaatu	4	kneel down; to go to the earth with the head; to go to the earth with the knees	intelligible	observe; partake of; participate in; perceive; to observe; to spend time	not care about
gam	gam	dhaatu	5	make a bow	make a bow	explain; make clear; obtain; to cause to understand; understand	have sexual intercourse with
gam	gam	dhaatu	6	not care about	not care about	kneel down; to go to the earth with the head; to go to the earth with the knees	
gam	gam	dhaatu	7	be going; cause to become; to cause a person to go by means of another; to cause to go to any condition; to go; to go to; to go to any state; to go with the mind; to wish to bring; to wish to go	cause to become; to approach with an accusation; to cause a person to go by means of another; to cause to go to any condition; to convey an idea; to decease; to fall to the share of; to go against with hostile intentions; to go to any state; to impart; to strive to obtain; to wish to bring	ascribe guilt to a person	
gam	gam	dhaatu	8	die; to decease; to fall to the share of; to go against with hostile intentions; to impart; to let go; to send away; undergo	kneel down; to go to the earth with the head; to go to the earth with the knees	have sexual intercourse with	
gam	gam	dhaatu	9			intelligible	
gam	gam	dhaatu	10			make a bow	
gam	gam	dhaatu	11			not care about	
grah	grah	dhaatu	0	accept; draw water; learn; to accept; to be about to take away; to desire to perceive; to obey; to receive hospitably; to receive into the mind; to take into the mouth; to take on one's self; win	take back; to acquire by purchase; to be about to eclipse; to be about to seize; to be about to take away; to cause to take; to collect a store of anything; to eclipse; to gain; to take for; to take into the mouth; to take on one's self; to take up; win	begin; draw water; follow; grasp; keep; lay hold of; pick; put on; seize; take; take away; to lay the hand on; to pluck; undergo; undertake	accept; admit; apprehend; approve; begin; claim; consider as; familiar with; follow; gather; grasp; keep; lay hold of; learn; make acquainted; mention; name; observe; obtain; pick; put on; receive; recognise; seize; strive to apprehend; take; take away; take back; to abstract; to accept; to acquire by purchase; to assume; to be about to eclipse; to be about to seize; to be about to take away; to be meant by; to calculate; to cause to take; to choose; to collect a store of anything; to desire to perceive; to eclipse; to gain; to include; to lay the hand on; to make any one learn; to obey; to observe; to perceive; to place upon; to pluck; to receive hospitably; to receive into the mind; to take for; to take into the mouth; to take on one's self; to take up; to use; undergo; understand; undertake; win
grah	grah	dhaatu	1	familiar with; gather; make acquainted; strive to apprehend; to observe; to perceive	claim; consider as; mention; name; obtain; to abstract; to assume; to be meant by; to calculate; to choose; to include; to place upon; to use	take back; to be about to eclipse; to be about to seize; to be about to take away; to cause to take; to eclipse; to gain; to receive into the mind; to take for; to take into the mouth; to take on one's self; to take up; win	give away a girl in marriage to any one; overpowered over to any one; to cause any one to be captured; to cause any one to be seized; to cause to marry; to choose any one as a wife; to make any one choose
grah	grah	dhaatu	2	give away a girl in marriage to any one; to cause to marry; to choose any one as a wife	give away a girl in marriage to any one; learn; overpowered over to any one; to cause any one to be captured; to cause any one to be seized; to cause to marry; to choose any one as a wife; to make any one choose; to make any one learn	apprehend; familiar with; gather; make acquainted; observe; recognise; strive to apprehend; to desire to perceive; to observe; to perceive; understand	draw water
grah	grah	dhaatu	3	overpowered over to any one; to cause any one to be captured; to cause any one to be seized; to make any one choose; to make any one learn	accept; admit; apprehend; approve; familiar with; gather; make acquainted; observe; receive; recognise; strive to apprehend; to accept; to desire to perceive; to obey; to observe; to perceive; to receive hospitably; to receive into the mind; understand	claim; consider as; mention; name; to abstract; to assume; to be meant by; to calculate; to include; to place upon; to use	
grah	grah	dhaatu	4	admit; approve; claim; mention; name; observe; to abstract; to assume; to be about to eclipse; to be meant by; to calculate; to cause to take; to choose; to eclipse; to include; to take up	begin; draw water; follow; grasp; keep; lay hold of; pick; put on; seize; take; take away; to lay the hand on; to pluck; undergo; undertake	give away a girl in marriage to any one; learn; overpowered over to any one; to cause any one to be captured; to cause any one to be seized; to cause to marry; to choose; to choose any one as a wife; to make any one choose; to make any one learn	
grah	grah	dhaatu	5	to acquire by purchase; to collect a store of anything		accept; admit; approve; receive; to accept; to obey; to receive hospitably	
grah	grah	dhaatu	6	apprehend; begin; consider as; follow; grasp; keep; lay hold of; obtain; pick; put on; receive; recognise; seize; take; take away; take back; to be about to seize; to gain; to lay the hand on; to place upon; to pluck; to take for; to use; undergo; understand; undertake		obtain; to acquire by purchase; to collect a store of anything	
han	han	dhaatu	0	a killer; killing; slayer	a killer; killing; slayer	a killer; killing; slayer	a killer; killing; slayer
han	han	naama-dhaatu	0	abandon; cause to be executed; destroy; give up; hinder; injure; punish; strike upon; to mar; to obstruct; to repress; to smite; to strike; to strike or tread upon; to wish to kill	beat; come into contact; hammer; hit; mar; pound; slay; to mar; to slay; to smite; to touch	beat; come into contact; hammer; hit; mar; pound; slay; to mar; to slay; to smite; to touch	abandon; avert; beat; cause to be executed; come into contact; destroy; give up; hammer; hinder; hit; injure; kill; killed; mar; pound; punish; put to death; slay; strike upon; to be struck; to cause to be slain; to dispel; to hurl upon; to hurt; to mar; to notify a person's death; to obstruct; to put to death; to repress; to slay; to smite; to strike; to strike off; to strike or tread upon; to touch; to ward off; to wish to kill; wound
han	han	naama-dhaatu	1	come into contact; to touch	abandon; avert; destroy; give up; hinder; to dispel; to obstruct; to repress; to ward off	abandon; avert; destroy; give up; hinder; to dispel; to obstruct; to repress; to ward off	
han	han	naama-dhaatu	2	avert; beat; hammer; hit; mar; pound; slay; to be struck; to dispel; to hurl upon; to hurt; to slay; to strike off; to ward off; wound	cause to be executed; kill; killed; punish; put to death; to cause to be slain; to notify a person's death; to put to death; to wish to kill	cause to be executed; kill; killed; punish; put to death; to cause to be slain; to notify a person's death; to put to death; to wish to kill	
han	han	naama-dhaatu	3	kill; killed; put to death; to cause to be slain; to notify a person's death; to put to death	injure; to hurt; wound	strike upon; to be struck; to hurl upon; to strike; to strike off; to strike or tread upon	
han	han	naama-dhaatu	4		strike upon; to be struck; to hurl upon; to strike; to strike off; to strike or tread upon	injure; to hurt; wound	
hari	ha/ri	praatipadika	0	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a world; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra	Name of a particular high number; Name of various authors	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a metre; Name of a mountain; Name of a world; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra	men; people; scholars
hari	hari	praatipadika	0	an exclamation	an exclamation	bearing; carrying	an exclamation; bearing; carrying
hari	ha/ri	praatipadika	1	Name of a metre; Name of a mountain; Name of a particular high number; Name of various authors	Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa	bay; brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; steed; tawny; yellow	a ray of light; bay; brown; fallow; fawn-coloured; fire; green; greenish; pale yellow; reddish brown; steed; tawny; the sun; the wind; yellow
hari	hari	praatipadika	1	bearing; carrying	bearing; carrying	an exclamation	
hari	ha/ri	praatipadika	2	Phaseolus Mungo	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a metre; Name of a mountain; Name of a world; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra	a frog; a goose; a jackal; a lion; a monkey; a parrot; a peacock; a snake	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a metre; Name of a mountain; Name of a particular high number; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a world; Name of a worshipper of Viṣṇu; Name of various authors; Name of Śiva; Name of Śukra; a particular class of gods under Manu Tāmasa
hari	ha/ri	praatipadika	3	a frog; a goose; a jackal; a lion; a monkey; a parrot; a peacock; a snake	Phaseolus Mungo	Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa	the moon
hari	ha/ri	praatipadika	4	a horse	a horse	Name of a particular high number; Name of various authors	Phaseolus Mungo
hari	ha/ri	praatipadika	5	a particular class of gods under Manu Tāmasa	a frog; a goose; a jackal; a lion; a monkey; a parrot; a peacock; a snake	men; people	the sign of the zodiac Leo
hari	ha/ri	praatipadika	6	a ray of light; the sun	a particular class of gods under Manu Tāmasa	a ray of light; the sun	a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a snake; the Koil or Indian cuckoo
hari	ha/ri	praatipadika	7	Name of Vāyu; bay; brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; steed; tawny; yellow	fire	Phaseolus Mungo	
hari	ha/ri	praatipadika	8	fire	bay; brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; steed; tawny; yellow	a horse	
hari	ha/ri	praatipadika	9	men; people	men; people	a particular class of gods under Manu Tāmasa	
hari	ha/ri	praatipadika	10	scholars	scholars	fire	
hari	ha/ri	praatipadika	11	the Koil or Indian cuckoo	the Koil or Indian cuckoo	scholars	
hari	ha/ri	praatipadika	12	the moon	the moon	the Koil or Indian cuckoo	
hari	ha/ri	praatipadika	13	the sign of the zodiac Leo	the sign of the zodiac Leo	the moon	
hari	ha/ri	praatipadika	14	the wind	a ray of light; the sun	the sign of the zodiac Leo	
hari	ha/ri	praatipadika	15		the wind	the wind	
hi	hi	dhaatu	0	abandon; bring; cast; delight; get rid of; hasten on; help to; hurl; impel; incite to; procure; set in motion; shoot; to assist; to convey; to discharge; to forsake; to gladden; to send forth; to stimulate; urge on	cast; hasten on; hurl; impel; set in motion; shoot	bring; help to; incite to; procure; to assist; to convey; to send forth; to stimulate	abandon; bring; cast; delight; get rid of; hasten on; help to; hurl; impel; incite to; procure; set in motion; shoot; to assist; to convey; to discharge; to forsake; to gladden; to send forth; to stimulate; urge on
hi	hi/	avyaya	0	do; just	do; just	do; just	do; just; pray
hi	hi/	dhaatu	0	an interjection of envy and contempt and hurry	an interjection of envy and contempt and hurry	assuredly; certainly; most assuredly; of course; surely	assuredly; because; certainly; for; indeed; indeed-but; most assuredly; of course; on account of; surely
hi	hi	dhaatu	1		abandon; delight; get rid of; to discharge; to forsake; to gladden	cast; hasten on; hurl; impel; set in motion; shoot; urge on	
hi	hi/	avyaya	1	pray	pray	pray	
hi	hi/	dhaatu	1	assuredly; because; certainly; for; indeed; indeed-but; most assuredly; of course; on account of; surely	assuredly; certainly; indeed; most assuredly; of course; surely	because; for; indeed-but; on account of	especially to avoid a hiatus
hi	hi	dhaatu	2		bring; help to; incite to; procure; to assist; to convey; to send forth; to stimulate; urge on	abandon; delight; get rid of; to discharge; to forsake; to gladden	
hi	hi/	dhaatu	2	especially to avoid a hiatus	especially to avoid a hiatus	often a mere expletive; sometimes repeated in the same sentence	often a mere expletive; sometimes repeated in the same sentence
hi	hi/	dhaatu	3	often a mere expletive; sometimes repeated in the same sentence	often a mere expletive; sometimes repeated in the same sentence	an interjection of envy and contempt and hurry	an interjection of envy and contempt and hurry
hi	hi/	dhaatu	4		because; for; indeed-but; on account of	especially to avoid a hiatus	
hi	hi/	dhaatu	5			indeed	
kAla	kAla	praatipadika	0	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a mountain; Name of a son of Hrada; Name of an author of Mantras; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; of the prince Kāla-yavana	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a mountain; Name of a son of Hrada; Name of an author of Mantras; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; of the prince Kāla-yavana	Name of Rudra; Name of a Nāga-rāja; Name of a brother of king Prasena-jit; Name of a son of Hrada; Name of an enemy of Śiva; Name of Śiva; of the prince Kāla-yavana	a kind of perfume; a red kind of Plumbago; the plant Cassia Sophora; the resin of the plant Shorea robusta
kAla	kAla/	praatipadika	0	a fixed; a section; circumstance; destiny; occasion; prosody; season; season for	death; death by age; the end; time of death	a fixed; a section; circumstance; destiny; fate; occasion; part; prosody; season; season for	a fixed; a period of time; a section; a space of time; circumstance; death; death by age; destiny; fate; hour; meal-time; measure of time; occasion; part; prosody; right point of time; season; season for; the end; the proper time; time; time of death; time of the world
kAla	kAla	praatipadika	1	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	a kind of perfume	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; iron; of a dark colour; the black part of the eye
kAla	kAla/	praatipadika	1	a period of time; a space of time; death; death by age; fate; hour; meal-time; measure of time; part; right point of time; the end; the proper time; time; time of death; time of the world	a fixed; a section; circumstance; destiny; fate; occasion; part; prosody; season; season for	a period of time; a space of time; hour; meal-time; measure of time; right point of time; the proper time; time; time of the world	
kAla	kAla	praatipadika	2	a kind of perfume	a red kind of Plumbago	Name of a Rakṣas; Name of a future Buddha; Name of a mountain; Name of an author of Mantras; a mystical Name of the letter	the Indian cuckoo; the poisonous serpent Coluber Naga
kAla	kAla/	praatipadika	2		a period of time; a space of time; hour; meal-time; measure of time; right point of time; the proper time; time; time of the world	death; death by age; the end; time of death	
kAla	kAla	praatipadika	3	a red kind of Plumbago	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	a kind of perfume	the planet Saturn
kAla	kAla	praatipadika	4	iron	iron	a red kind of Plumbago	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a mountain; Name of a son of Hrada; Name of an author of Mantras; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; of the prince Kāla-yavana
kAla	kAla	praatipadika	5	of one of the nine treasures	of one of the nine treasures	iron	of one of the nine treasures
kAla	kAla	praatipadika	6	the Indian cuckoo	the Indian cuckoo	of one of the nine treasures	
kAla	kAla	praatipadika	7	the planet Saturn	the planet Saturn	the Indian cuckoo	
kAla	kAla	praatipadika	8	the plant Cassia Sophora	the plant Cassia Sophora	the planet Saturn	
kAla	kAla	praatipadika	9	the poisonous serpent Coluber Naga	the poisonous serpent Coluber Naga	the plant Cassia Sophora	
kAla	kAla	praatipadika	10	the resin of the plant Shorea robusta	the resin of the plant Shorea robusta	the poisonous serpent Coluber Naga	
kAla	kAla	praatipadika	11			the resin of the plant Shorea robusta	
karman	ka/rman	praatipadika	0	act; action; action consisting in motion; calculation; labour; occupation; performance; work	act; action; action consisting in motion; activity; performance	calculation; labour; occupation; rite; work	act; action; action consisting in motion; activity; calculation; effect; fate; labour; obligation; occupation; organ of sense; performance; physicking; product; result; rite; special duty; the object; work
karman	ka/rman	praatipadika	1	any religious act	any religious act	act; action; action consisting in motion; activity; performance	the tenth lunar mansion
karman	ka/rman	praatipadika	2	business	business	effect; fate; former act as leading to inevitable results; result	business; office
karman	ka/rman	praatipadika	3	effect; fate; former act as leading to inevitable results; result	medical attendance	organ of sense; product; the object	medical attendance
karman	ka/rman	praatipadika	4	medical attendance	office	obligation; special duty	any religious act
karman	ka/rman	praatipadika	5	obligation; special duty	physicking	any religious act	former act as leading to inevitable results
karman	ka/rman	praatipadika	6	office	effect; fate; former act as leading to inevitable results; result	business	
karman	ka/rman	praatipadika	7	activity; organ of sense; product; rite; the object	obligation; special duty	medical attendance	
karman	ka/rman	praatipadika	8	physicking	organ of sense; product; the object	office	
karman	ka/rman	praatipadika	9	the tenth lunar mansion	the tenth lunar mansion	physicking	
karman	ka/rman	praatipadika	10		calculation; labour; occupation; rite; work	the tenth lunar mansion	
kavi	kav	praatipadika	0	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas	Name of Agni; Name of Indra; Name of Varuṇa; Name of Ādityas	a singer; bard; poet; prophet; sage; seer
kavi	kavi/	praatipadika	0	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of Śukra; father of Śukra	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the Soma; Name of the Soma priest; Name of the Ṛbhus; Name of Śukra; father of Śukra	a cunning fighter; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise	a keeper; a thinker; leader; pupil of Garga
kavi	kav	praatipadika	1	a singer	a singer	Name of Maruts; Name of several gods; Name of the Aśvins	a wise man
kavi	kavi/	praatipadika	1	Name of a particular poet; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the sons of several Manus; Name of the Ṛbhus	Name of the gates of the sacrificial enclosure	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of the Soma; Name of the Soma priest; Name of the Ṛbhus; Name of Śukra; father of Śukra	Name of Brahmā; Name of Pūṣan; Name of Vālmīki; Name of a particular poet; Name of a son of Bhṛgu; Name of a son of Brahmā; Name of a son of Kauśika; Name of a son of Ṛṣabha; Name of ancient patriarchs; Name of other sacrificers; Name of the Soma; Name of the Soma priest; Name of the ancient sages; Name of the gates of the sacrificial enclosure; Name of the planet Venus; Name of the sons of several Manus; Name of the Ṛbhus; Name of Śukra; father of Śukra
kavi	kav	praatipadika	2	a wise man	a wise man	bard; poet	Name of Agni; Name of Indra; Name of Maruts; Name of Varuṇa; Name of several gods; Name of the Aśvins; Name of Ādityas
kavi	kavi/	praatipadika	2	Name of the gates of the sacrificial enclosure	Name of the planet Venus	Name of a particular poet; Name of ancient patriarchs; Name of other sacrificers; Name of the ancient sages; Name of the sons of several Manus	a ladle; an owl; herd; the bit of a bridle; the reins
kavi	kav	praatipadika	3	bard; poet	bard; poet	sage; seer	
kavi	kavi/	praatipadika	3	Name of the planet Venus	Name of a particular poet; Name of ancient patriarchs; Name of other sacrificers; Name of the ancient sages; Name of the sons of several Manus	a ladle; the bit of a bridle; the reins	a cunning fighter; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise
kavi	kav	praatipadika	4	prophet	prophet	a singer	
kavi	kavi/	praatipadika	4	a cunning fighter	a keeper	Name of the gates of the sacrificial enclosure	the sun
kavi	kav	praatipadika	5	sage; seer	sage; seer	a wise man	
kavi	kavi/	praatipadika	5	a keeper	a ladle; the bit of a bridle; the reins	Name of the planet Venus	of various men
kavi	kav	praatipadika	6			prophet	
kavi	kavi/	praatipadika	6	a ladle; the bit of a bridle; the reins	a thinker	a keeper	the soul in the Sāṃkhya philosophy
kavi	kavi/	praatipadika	7	a thinker	an owl	a thinker	
kavi	kavi/	praatipadika	8	an owl	herd	an owl	
kavi	kavi/	praatipadika	9	herd	leader	herd	
kavi	kavi/	praatipadika	10	leader	of various men	leader	
kavi	kavi/	praatipadika	11	man of understanding	pupil of Garga	of various men	
kavi	kavi/	praatipadika	12	of various men	a cunning fighter; cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; man of understanding; prudent; sensible; skilful; wise	pupil of Garga	
kavi	kavi/	praatipadika	13	cunning; enlightened; gifted with insight; intelligent; intelligent man; knowing; prudent; sensible; skilful; wise	the soul in the Sāṃkhya philosophy	the soul in the Sāṃkhya philosophy	
kavi	kavi/	praatipadika	14	pupil of Garga	the sun	the sun	
kavi	kavi/	praatipadika	15	the soul in the Sāṃkhya philosophy			
kavi	kavi/	praatipadika	16	the sun			
kf	kf	dhaatu	0	a fog	a fog	a fog	a fog; being done; to injure
kf	kf	dhaatu	1	being done	being done	being done	
kf	kf	dhaatu	2	to injure	to injure	to injure	
mad	mad	dhaatu	0	animate; at ease; be drunk with; be glad; be pleased; bubble; delight; exhilarate; exult; happy; inflame; inspire; intoxicate; rejoice; revel in; satisfy; to be glad; to enjoy heavenly bliss; to gladden; to rejoice; to tarry	base of the first person pronoun in the singular number number	at ease; delight; exhilarate; happy; satisfy; to enjoy heavenly bliss	animate; at ease; be drunk with; be glad; be pleased; bubble; delight; exhilarate; exult; happy; inflame; inspire; intoxicate; rejoice; revel in; satisfy; to be glad; to boil; to enjoy heavenly bliss; to gladden; to rejoice; to tarry
mad	mad	dhaatu	1	base of the first person pronoun in the singular number number	animate; be drunk with; bubble; exult; inflame; inspire; intoxicate; revel in; to tarry	be drunk with; bubble; inflame; intoxicate; revel in	base of the first person pronoun in the singular number number
mad	mad	dhaatu	2	pause	at ease; be glad; be pleased; delight; exhilarate; happy; rejoice; satisfy; to be glad; to enjoy heavenly bliss; to gladden; to rejoice	be glad; be pleased; rejoice; to be glad; to rejoice	pause; stand still
mad	mad	dhaatu	3	stand still	pause	animate; exult; inspire; to gladden; to tarry	
mad	mad	dhaatu	4	to boil	stand still	base of the first person pronoun in the singular number number	
mad	mad	dhaatu	5		to boil	pause	
mad	mad	dhaatu	6			stand still	
mad	mad	dhaatu	7			to boil	
muc	muc	dhaatu	0	abandon; absolve from; allow to depart; be about to set free; delight; destitute of; discharging; dismiss; dropping; escape; free; give up; leave; let go; let live; letting fall; letting go; quit; relinquish; set aside; spend; to abstain from; to be about to give up; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to get rid of; to gladden; to open; to put on; to redeem; to relinquish; to set free; to spare; unharness; utter	be about to set free; delight; free; freeing; let live; let loose; liberate; release; released; to be loosed; to be set free; to cause to loose; to gladden; to set free; yield enjoyment	abandon; absolve from; destitute of; discharging; dismiss; dropping; escape; give up; leave; let go; letting fall; letting go; quit; relinquish; slacken; to abstain from; to be about to give up; to be deprived; to cheat; to get rid of; to relinquish; unharness	abandon; absolve from; allow to depart; be about to set free; beatitude; bestow; cast; delight; deliverance; delivering from; depose; despatch; destitute of; discharge; discharging; dismiss; dropping; emit; escape; free; freeing; give up; grant; hurl; intend to cast; leave; let go; let live; let loose; letting fall; letting go; liberate; quit; release; released; relinquish; sending; set aside; shed; shoot; shooting; slacken; spend; throw; to abstain from; to be about to give up; to be deprived; to be loosed; to be set free; to cause to loose; to cheat; to deliver one's self from; to desire final liberation; to get rid of; to give away; to gladden; to loose; to open; to put on; to redeem; to relinquish; to send forth; to set free; to spare; to unloose; to wish; to wish to deliver; to wish to free one's self; to yield; unharness; utter; yield enjoyment
muc	muc	dhaatu	1	shed	bestow; cast; deliverance; delivering from; despatch; discharge; emit; grant; intend to cast; sending; to deliver one's self from; to desire final liberation; to give away; to redeem; to send forth; to spare; to wish; to wish to deliver; to wish to free one's self; to yield	bestow; cast; deliverance; delivering from; despatch; discharge; emit; grant; intend to cast; sending; to deliver one's self from; to desire final liberation; to give away; to send forth; to wish; to wish to deliver; to wish to free one's self; to yield	unyoke
muc	muc	dhaatu	2	cast; hurl; let loose; liberate; shoot; shooting; slacken; throw; to loose	abandon; absolve from; allow to depart; depose; destitute of; dismiss; give up; leave; let go; letting fall; letting go; quit; relinquish; set aside; to abstain from; to be about to give up; to be deprived; to cheat; to get rid of; to put on; to relinquish	allow to depart; be about to set free; delight; free; freeing; let live; let loose; liberate; release; released; to be set free; to cause to loose; to set free; yield enjoyment	
muc	muc	dhaatu	3	beatitude; bestow; deliverance; delivering from; depose; despatch; discharge; emit; freeing; grant; intend to cast; release; released; sending; to deliver one's self from; to desire final liberation; to give away; to send forth; to unloose; to wish; to wish to deliver; to wish to free one's self; to yield; yield enjoyment	shed	beatitude; hurl; shoot; shooting; throw; to gladden; to loose; to open; to unloose; utter	
muc	muc	dhaatu	4	unyoke	beatitude; discharging; dropping; escape; hurl; shoot; shooting; slacken; spend; throw; to loose; to open; to unloose; unharness; utter	depose; set aside; spend; to put on; to redeem; to spare	
muc	muc	dhaatu	5		unyoke	to be loosed	
muc	muc	dhaatu	6			shed	
muc	muc	dhaatu	7			unyoke	
prakfti	pra-kfti	cpd-praatipadika	0	Name of 2 classes of metres	Name of 2 classes of metres	an uninflected word; condition of anything; elementary form of a word; fundamental form; primary essences which evolve the whole visible world; primary substance; the constituent elements; the third nature; unalterably	Name of 2 classes of metres; Name of work; Nature; affair; an uninflected word; base; by nature; cause; character; condition of anything; constitution; disposition; elementary form of a word; extraction; fundamental form; making; matter; model; natural form; naturally; nature; origin; original; original source; pattern; placing before; powers of the state; primary substance; properly; root; rule; standard; temper; temperament; the constituent elements; the crude; the original; the third nature; unalterably
prakfti	pra-kfti	cpd-praatipadika	1	Name of a class of deities under Manu Raibhya	Name of a class of deities under Manu Raibhya	constitution; model; naturally; pattern; properly; rule; standard	primary essences which evolve the whole visible world; the original producer of the material world; the personified will of the Supreme in the creation; the predominance of one of the humours at the time of generation
prakfti	pra-kfti	cpd-praatipadika	2	Name of a woman; a woman; female organ of generation; womankind	Name of work	cause; origin; original; original source; the original; the original producer of the material world	the various sovereigns to be considered in case of war
prakfti	pra-kfti	cpd-praatipadika	3	Name of work	a co-efficient multiplier	base; extraction; making; placing before; root; the crude	Name of a woman; a goddess; a mother; a woman; female organ of generation; womankind
