lemma	derivation	category	cluster_id	LaBSE	MPnet	Para-Mini	Qwen	VyA
citra	citra/	praatipadika	3	Name of a Draviḍa king; Name of a king; Name of a son of Dhṛtarāṣṭra	Jonesia Aśoka; Name of a Draviḍa king; Name of a Gandharva; Name of a Jābāla-gṛhapati; Name of a king; Name of a son of Dhṛtarāṣṭra; Plumbago zeylanica	a bright; anything bright; bright; bright-coloured; coloured which strikes the eyes; extraordinary appearance; variety of colour	a bright; a brilliant ornament; a picture; a spot; anything bright; ornament	Plumbago zeylanica; a form of Yama; delineation; manifold; ornament; sketch; the ether
citra	citra/	praatipadika	4	delineation; sketch	a picture; a spot; answer; clear; delineation; sketch	a brilliant ornament; a picture; a spot; conspicuous; ornament; other fanciful figures; sketch	Name of a Draviḍa king; Name of a Gandharva; Name of a Jābāla-gṛhapati; Name of a king; Name of a son of Dhṛtarāṣṭra	a brilliant ornament; a forestof variegated appearance  on; bright-coloured; coloured which strikes the eyes; extraordinary appearance
citra	citra/	praatipadika	5	Jonesia Aśoka	sky; the ether	clear; delineation; distinguished; excellent; wonderful	Plumbago zeylanica; Ricinus communis	Name of a Draviḍa king; Name of a Gandharva; Name of a Jābāla-gṛhapati; Name of a king; Name of a son of Dhṛtarāṣṭra
citra	citra/	praatipadika	6	Name of a Gandharva	excellent; wonderful	containing the word; facetious conversation; punning in the form of question	Jonesia Aśoka	Jonesia Aśoka
citra	citra/	praatipadika	7	Name of a Jābāla-gṛhapati	Ricinus communis	Jonesia Aśoka	a form of Yama	Ricinus communis
citra	citra/	praatipadika	8	Plumbago zeylanica	a form of Yama	arranging verses in the shape of mathematical	a sectarial mark on the forehead	a sectarial mark on the forehead
citra	citra/	praatipadika	9	Ricinus communis	arranging verses in the shape of mathematical	the ether	agitated	containing the word
citra	citra/	praatipadika	10	a brilliant ornament	containing the word	various modes of writing	arranging verses in the shape of mathematical	other fanciful figures
citra	citra/	praatipadika	11	a forestof variegated appearance  on	facetious conversation		containing the word	
citra	citra/	praatipadika	12	a form of Yama	manifold		delineation	
citra	citra/	praatipadika	13	a picture	various modes of writing		extraordinary appearance	
citra	citra/	praatipadika	14	a sectarial mark on the forehead			facetious conversation	
citra	citra/	praatipadika	15	a spot			manifold	
citra	citra/	praatipadika	16	agitated			other fanciful figures	
citra	citra/	praatipadika	17	answer			punning in the form of question	
citra	citra/	praatipadika	18	arranging verses in the shape of mathematical			riddle	
citra	citra/	praatipadika	19	coloured which strikes the eyes			sketch	
citra	citra/	praatipadika	20	containing the word			sky	
citra	citra/	praatipadika	21	extraordinary appearance			the ether	
citra	citra/	praatipadika	22	facetious conversation			various modes of writing	
citra	citra/	praatipadika	23	ornament				
citra	citra/	praatipadika	24	other fanciful figures				
citra	citra/	praatipadika	25	punning in the form of question				
citra	citra/	praatipadika	26	sky				
citra	citra/	praatipadika	27	the ether				
citra	citra/	praatipadika	28	various modes of writing				
dfS	df/S	praatipadika	0	appearance; look; looking at; view; viewing	appearance; look; sight; the eye; the observed spot	appearance; seeing; sight; the eye; view; viewing	appearance; look; the eye; view; viewing	appearance; sight; the eye; the observed spot; view
dfS	dfS	praatipadika	0	care for; consider; examine; find out; learn; look at; look into; regard; think; to notice; try; understand	compose; consider; contrive Aorist; demonstrate; examine; find out; learn; look at; look into; think; try; visit	care for; consider; examine; find out; learn; look at; look into; regard; think; try; visit	care for; consider; examine; find out; learn; look at; look into; regard; think; to notice; understand	behold; care for; compose; consider; look at; regard; think; to; understand
dfS	df/S	praatipadika	1	discerning; knowing; seeing	discerning; knowing; seeing	discerning; doctrine; knowing; theory	discerning; knowing; looking at; seeing	discerning; knowing; seeing
dfS	dfS	praatipadika	1	be seen; behold; to be always visible; to be seen; to cause to see; to see; to see by divine intuition; to see with the mind; to wish to see; visit	long for; to; to be shown; to notice; to see; to wait on; to wish to see	become visible; demonstrate; manifested; to be always visible; to be shown; to cause to see; to show a thing; to show or prove; to wish to show	appear; become visible; demonstrate; manifested; to be always visible; to be shown; to show a thing; to show or prove; to wish to show	appear; contrive Aorist; demonstrate; manifested; to be shown; to show a thing; to show or prove; to wish to show
dfS	df/S	praatipadika	2	doctrine; theory	looking at; view; viewing	look; looking at	sight; the observed spot	look; looking at; viewing
dfS	dfS	praatipadika	2	appear; become visible; demonstrate; manifested; to be shown; to produce or pay; to show a thing; to show or prove; to wish to show	appear; be seen; become visible; manifested; to be always visible; to be seen	be seen; to be seen; to see; to see by divine intuition; to see with the mind; to wait on; to wish to see	behold; to be seen; to cause to see; to see; to see by divine intuition; to see with the mind; to wait on; to wish to see	examine; find out; look into; to cause to see; to see; to see by divine intuition; to see with the mind; to wish to see
dfS	df/S	praatipadika	3	sight; the eye	doctrine; theory	the aspect of a planet; the observed spot	doctrine; theory	doctrine; theory
dfS	dfS	praatipadika	3	long for; to wait on	behold; regard; to see by divine intuition; to see with the mind; understand	behold; compose; contrive Aorist; long for; person; to; understand	long for; to; try	become visible; to be always visible; to notice
dfS	df/S	praatipadika	4	the aspect of a planet	the aspect of a planet		the aspect of a planet	the aspect of a planet
dfS	dfS	praatipadika	4	compose	to cause to see; to produce or pay; to show a thing; to show or prove; to wish to show	to notice	be seen; visit	be seen; to be seen; visit
dfS	df/S	praatipadika	5	the observed spot				
dfS	dfS	praatipadika	5	contrive Aorist	care for	appear	compose	long for; to wait on
dfS	dfS	praatipadika	6	person	person	to produce or pay	contrive Aorist	learn
dfS	dfS	praatipadika	7	to			person	person
dfS	dfS	praatipadika	8				to produce or pay	to produce or pay
dfS	dfS	praatipadika	9					try
eka	e/ka	praatipadika	0	a; a unit; an; no one; nobody; one; unity	alone; happening only once; single; single of its kind; singular; solitary; unique	a; an; chief; excellent; following; pre-eminent; sincere; truthful; with preceding	a unit; happening only once; one; one by one; single of its kind; solitary; that one only; unique	a; an; chief; excellent; following; pre-eminent; with preceding
eka	e/ka	praatipadika	1	alone; identical; single; single of its kind; singular; solitary; unique	a; a unit; an; chief; pre-eminent; unity	alone; little; no one; nobody; single; single of its kind; small; solitary; that one only	alone; following; little; no one; nobody; with preceding	happening only once; many; one; one by one; one of two; that one only
eka	e/ka	praatipadika	2	happening only once; that one only; the same	excellent; identical; sincere; the same; truthful	a unit; identical; many; the same; unique; unity	a; chief; excellent; pre-eminent	alone; little; no one; nobody; small; solitary
eka	e/ka	praatipadika	3	excellent; pre-eminent; with preceding	many; one; one by one; one of two; that one only	happening only once; one; one by one; one of two	many; single; small	single; single of its kind; singular; unique
eka	e/ka	praatipadika	4	little; small	following; with preceding	Name of a son of Raya	identical; one of two; the same	identical; the same
eka	e/ka	praatipadika	5	one by one; one of two	little; small	Name of a teacher	an; sincere; truthful	sincere; truthful
eka	e/ka	praatipadika	6	sincere; truthful	no one; nobody	singular	Name of a son of Raya	Name of a son of Raya
eka	e/ka	praatipadika	7	Name of a son of Raya	Name of a son of Raya		Name of a teacher	Name of a teacher
eka	e/ka	praatipadika	8	Name of a teacher	Name of a teacher		unity	a unit
eka	e/ka	praatipadika	9	chief			singular	unity
eka	e/ka	praatipadika	10	following				
eka	e/ka	praatipadika	11	many				
eva	e/va	praatipadika	0	conduct; course; manner of acting; way	course; going; moving; proceeding	going; moving; quick; speedy	conduct; course; custom; proceeding; usage	conduct; custom; habit; manner of acting; usage
eva	eva/	avyaya	0	exactly; exactly so; immediately on; indeed; really; truly; very	exactly; exactly so; indeed; just so; really; so; truly	exactly so; indeed; just so; really; so; still; truly	detraction; diminution; restrainment; still	alone; already; even; only; really; truly
eva	e/va	praatipadika	1	going; moving; proceeding	conduct; manner of acting	custom; habit; usage	going; moving; quick; speedy; way	course; quick; speedy; way
eva	eva/	avyaya	1	alone; just so; merely; only; same; so	alone; already; even; immediately on; only; still	affirmation; detraction; diminution; is a mere expletive without any exact meaning and not translatable implies emphasis; merely; restrainment	even; immediately on; merely; so	exactly; exactly so; immediately on; indeed; so; very
eva	e/va	praatipadika	2	custom; habit	quick; speedy	conduct; manner of acting; proceeding	the earth; world	going; moving; proceeding
eva	eva/	avyaya	2	already; even; just; still	just; merely; very	already; command; immediately on; same	command; only; same	affirmation; command; detraction; diminution; restrainment
eva	e/va	praatipadika	3	quick; speedy	the earth; world	the earth; way; world	a horse	the earth; world
eva	eva/	avyaya	3	detraction; diminution	affirmation; command; restrainment	alone; even; just; only	exactly; exactly so; just so	just; merely; same; still
eva	e/va	praatipadika	4	the earth; world	a horse	a horse	habit	a horse
eva	eva/	avyaya	4	affirmation	detraction; diminution	exactly	indeed; really; truly	is a mere expletive without any exact meaning and not translatable implies emphasis
eva	e/va	praatipadika	5	a horse	custom	course	manner of acting	
eva	eva/	avyaya	5	command	is a mere expletive without any exact meaning and not translatable implies emphasis	very	alone; very	just so
eva	e/va	praatipadika	6	usage	habit			
eva	eva/	avyaya	6	is a mere expletive without any exact meaning and not translatable implies emphasis	same		affirmation	
eva	e/va	praatipadika	7		usage			
eva	eva/	avyaya	7	restrainment			already	
eva	e/va	praatipadika	8		way			
eva	eva/	avyaya	8				just	
eva	eva/	avyaya	9				is a mere expletive without any exact meaning and not translatable implies emphasis	
gam	gam	dhaatu	0	denote; explain; guess; intelligible; make clear; meaning; observe; perceive; to cause to understand; to observe; understand	be going; bring to a place; come; move; set out; to go; to go to; to go to any state; to let go; to send away; to spend time; to wish to bring; to wish to go	be going; bring to a place; come; go away; kneel down; move; pass; to fall to the share of; to go; to go to; to go to any state; to go to the earth with the head; to go to the earth with the knees; to let go; to send away; to spend time; to wish to bring; to wish to go	approach; attack; come; condition; die; grant; guess; have sexual intercourse with; pass; receive; to approach carnally; to approach with an accusation; to go against with hostile intentions	cause to become; to approach with an accusation; to cause a person to go by means of another; to cause to go to any condition; to convey an idea; to decease; to fall to the share of; to go against with hostile intentions; to go to any state; to impart; to strive to obtain; to wish to bring
gam	gam	dhaatu	1	be going; die; go away; move; to go; to go to; to go with the mind; to wish to go; towards	denote; explain; intelligible; make clear; meaning; perceive; to cause to understand; to convey an idea; understand	approach; condition; denote; explain; guess; intelligible; make clear; meaning; observe; partake of; perceive; to cause to understand; to convey an idea; to impart; to observe; understand	be going; go away; set out; to decease; to fall to the share of; to go; to go to; to go to any state; to let go; to send away; to spend time	be going; bring to a place; go away; to go; to go to; to go with the mind; to let go; to send away; to wish to go
gam	gam	dhaatu	2	grant; set out; to decease; to impart; to let go; to send away	approach; ascribe guilt to a person; attack; pass; to approach carnally; to approach with an accusation; to go against with hostile intentions; towards	ascribe guilt to a person; attack; cause to become; to approach carnally; to approach with an accusation; to cause a person to go by means of another; to cause to go to any condition; to decease; to go against with hostile intentions; to go with the mind	observe; obtain; partake of; participate in; perceive; to observe; undergo	condition; denote; die; grant; guess; meaning; pass; receive; to excel
gam	gam	dhaatu	3	cause to become; come; obtain; pass; receive; undergo	die; kneel down; make a bow; to decease; to fall to the share of; to go to the earth with the head; to go to the earth with the knees	grant; obtain; participate in; receive; to excel; to strive to obtain; towards	bring to a place; move; to strive to obtain; to wish to bring; to wish to go; towards	approach; attack; come; move; set out; to approach carnally; towards; undergo
gam	gam	dhaatu	4	partake of; participate in; to fall to the share of	observe; partake of; participate in; to impart; to observe; undergo	die; not care about	cause to become; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to impart	observe; partake of; participate in; perceive; to observe; to spend time
gam	gam	dhaatu	5	approach; attack	condition; grant; obtain; receive; to strive to obtain	set out; undergo	denote; explain; intelligible; make clear; meaning; understand	explain; make clear; obtain; to cause to understand; understand
gam	gam	dhaatu	6	to approach carnally; to approach with an accusation	cause to become; to cause a person to go by means of another; to cause to go to any condition; to go with the mind	have sexual intercourse with	kneel down; to go to the earth with the head; to go to the earth with the knees	kneel down; to go to the earth with the head; to go to the earth with the knees
gam	gam	dhaatu	7	to cause to go to any condition; to go to any state	go away; not care about	make a bow	ascribe guilt to a person	ascribe guilt to a person
gam	gam	dhaatu	8	to go to the earth with the head; to go to the earth with the knees	guess		make a bow	have sexual intercourse with
gam	gam	dhaatu	9	to strive to obtain; to wish to bring	have sexual intercourse with		not care about	intelligible
gam	gam	dhaatu	10	ascribe guilt to a person	to excel		to excel	make a bow
gam	gam	dhaatu	11	bring to a place			to go with the mind	not care about
gam	gam	dhaatu	12	condition				
gam	gam	dhaatu	13	have sexual intercourse with				
gam	gam	dhaatu	14	kneel down				
gam	gam	dhaatu	15	make a bow				
gam	gam	dhaatu	16	not care about				
gam	gam	dhaatu	17	to cause a person to go by means of another				
gam	gam	dhaatu	18	to convey an idea				
gam	gam	dhaatu	19	to excel				
gam	gam	dhaatu	20	to go against with hostile intentions				
gam	gam	dhaatu	21	to spend time				
grah	grah	dhaatu	0	apprehend; gather; grasp; obtain; pick; seize; take away; take back; to abstract; to eclipse; to gain; to pluck; win	grasp; lay hold of; seize; to be about to eclipse; to be about to seize; to be about to take away; to be meant by; to cause any one to be captured; to cause any one to be seized; to cause to take; to collect a store of anything; to eclipse; to lay the hand on; to place upon; to pluck; to take for; to take into the mouth; to take on one's self; to take up; to use	apprehend; overpowered over to any one; seize; strive to apprehend; take; take away; take back; to be about to eclipse; to be about to seize; to be about to take away; to cause any one to be captured; to cause any one to be seized; to cause to take; to eclipse; to take for; to take into the mouth; to take on one's self; to take up	apprehend; grasp; lay hold of; obtain; seize; strive to apprehend; to acquire by purchase; to be about to seize; to cause any one to be captured; to cause any one to be seized; to gain; to lay the hand on; to pluck	begin; draw water; follow; grasp; keep; lay hold of; pick; put on; seize; take; take away; to lay the hand on; to pluck; undergo; undertake
grah	grah	dhaatu	1	begin; follow; keep; lay hold of; observe; put on; take; to lay the hand on; to obey; to observe; to place upon; undergo; undertake	accept; admit; approve; claim; consider as; follow; keep; pick; put on; take; take away; take back; win	begin; familiar with; gather; learn; make acquainted; mention; name; recognise; to make any one learn; undertake	give away a girl in marriage to any one; take; take away; take back; to be about to take away; to calculate; to cause to marry; to cause to take; to take for; to take on one's self; to take up; undertake	take back; to be about to eclipse; to be about to seize; to be about to take away; to cause to take; to eclipse; to gain; to receive into the mind; to take for; to take into the mouth; to take on one's self; to take up; win
grah	grah	dhaatu	2	accept; admit; approve; familiar with; learn; make acquainted; receive; recognise; to accept; to perceive; to receive hospitably; to receive into the mind; understand	apprehend; learn; observe; strive to apprehend; to assume; to calculate; to desire to perceive; to gain; to make any one learn; to obey; to observe; to perceive; understand	claim; obtain; pick; receive; to acquire by purchase; to collect a store of anything; to gain; to receive hospitably; win	accept; admit; begin; familiar with; follow; learn; make acquainted; mention; name; recognise; undergo; understand	apprehend; familiar with; gather; make acquainted; observe; recognise; strive to apprehend; to desire to perceive; to observe; to perceive; understand
grah	grah	dhaatu	3	strive to apprehend; to be about to eclipse; to be about to seize; to be about to take away; to desire to perceive; to take for; to take into the mouth; to take on one's self; to take up; to use	give away a girl in marriage to any one; obtain; receive; to accept; to acquire by purchase; to cause to marry; to choose; to choose any one as a wife; to make any one choose; to receive hospitably; to receive into the mind	consider as; observe; to assume; to be meant by; to desire to perceive; to observe; to perceive; to receive into the mind; understand	approve; to abstract; to assume; to be about to eclipse; to be meant by; to eclipse; to obey; to place upon; to use	claim; consider as; mention; name; to abstract; to assume; to be meant by; to calculate; to include; to place upon; to use
grah	grah	dhaatu	4	give away a girl in marriage to any one; to cause any one to be captured; to cause any one to be seized; to cause to marry; to cause to take; to choose; to choose any one as a wife; to make any one choose; to make any one learn	familiar with; make acquainted; mention; name; recognise; to include	follow; keep; to abstract; to calculate; to include; to use; undergo	gather; receive; to accept; to collect a store of anything; to include; to receive hospitably; to receive into the mind	give away a girl in marriage to any one; learn; overpowered over to any one; to cause any one to be captured; to cause any one to be seized; to cause to marry; to choose; to choose any one as a wife; to make any one choose; to make any one learn
grah	grah	dhaatu	5	claim; consider as; mention; to assume; to be meant by; to calculate; to include	begin; gather; to abstract; undergo; undertake	grasp; lay hold of; put on; to lay the hand on; to place upon; to pluck	consider as; observe; to desire to perceive; to observe; to perceive	accept; admit; approve; receive; to accept; to obey; to receive hospitably
grah	grah	dhaatu	6	draw water	draw water	give away a girl in marriage to any one; to cause to marry; to choose; to choose any one as a wife; to make any one choose	claim; keep; pick; put on; win	obtain; to acquire by purchase; to collect a store of anything
grah	grah	dhaatu	7	name	overpowered over to any one	accept; admit; approve; to accept; to obey	to choose; to choose any one as a wife; to make any one choose; to make any one learn	
grah	grah	dhaatu	8	overpowered over to any one		draw water	draw water	
grah	grah	dhaatu	9	to acquire by purchase			overpowered over to any one	
grah	grah	dhaatu	10	to collect a store of anything			to take into the mouth	
han	han	dhaatu	0	a killer; killing; slayer	a killer; killing; slayer	a killer; killing; slayer	a killer; killing; slayer	a killer; killing; slayer
han	han	naama-dhaatu	0	cause to be executed; destroy; kill; killed; punish; put to death; slay; to cause to be slain; to put to death; to slay; to wish to kill	beat; come into contact; hammer; hit; pound; strike upon; to be struck; to strike; to strike off; to strike or tread upon; to touch	avert; come into contact; hammer; hinder; mar; pound; slay; to hurl upon; to mar; to repress; to slay; to smite	beat; come into contact; mar; punish; strike upon; to be struck; to mar; to strike; to strike or tread upon; to touch	beat; come into contact; hammer; hit; mar; pound; slay; to mar; to slay; to smite; to touch
han	han	naama-dhaatu	1	beat; come into contact; hammer; hit; strike upon; to be struck; to hurl upon; to strike; to strike or tread upon; to touch	cause to be executed; kill; killed; punish; put to death; slay; to cause to be slain; to notify a person's death; to put to death; to slay; to wish to kill	cause to be executed; kill; killed; punish; put to death; to cause to be slain; to notify a person's death; to put to death; to wish to kill	kill; killed; put to death; slay; to cause to be slain; to notify a person's death; to put to death; to slay; to wish to kill	abandon; avert; destroy; give up; hinder; to dispel; to obstruct; to repress; to ward off
han	han	naama-dhaatu	2	abandon; avert; give up; hinder; to dispel; to obstruct; to repress; to smite; to strike off; to ward off	avert; hinder; to dispel; to hurl upon; to obstruct; to repress; to ward off	hit; strike upon; to be struck; to strike; to strike off; to strike or tread upon; to touch	abandon; avert; destroy; give up; to dispel; to obstruct; to repress; to strike off; to ward off	cause to be executed; kill; killed; punish; put to death; to cause to be slain; to notify a person's death; to put to death; to wish to kill
han	han	naama-dhaatu	3	injure; to hurt; wound	abandon; destroy; give up	abandon; destroy; give up; to dispel; to obstruct; to ward off	hammer; hinder; hit; injure; to hurl upon; to hurt; to smite; wound	strike upon; to be struck; to hurl upon; to strike; to strike off; to strike or tread upon
han	han	naama-dhaatu	4	mar; to mar	injure; to hurt; wound	beat; injure; to hurt; wound	cause to be executed	injure; to hurt; wound
han	han	naama-dhaatu	5	pound	mar; to mar; to smite		pound	
han	han	naama-dhaatu	6	to notify a person's death				
hari	ha/ri	praatipadika	0	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a metre; Name of a mountain; Name of a world; Name of Śiva; Name of Śukra	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra; a particular class of gods under Manu Tāmasa	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a mountain; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra; a particular class of gods under Manu Tāmasa	a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a snake; steed; the Koil or Indian cuckoo; the sign of the zodiac Leo	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a metre; Name of a mountain; Name of a world; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra
hari	hari	praatipadika	0	bearing; carrying	bearing; carrying	bearing; carrying	bearing; carrying	bearing; carrying
hari	ha/ri	praatipadika	1	a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a snake; steed	Phaseolus Mungo; a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a snake; steed; the Koil or Indian cuckoo	a ray of light; brown; fawn-coloured; green; greenish; pale yellow; reddish brown; the moon; the sign of the zodiac Leo; the sun; the wind; yellow	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a son of Garuḍa; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra	bay; brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; steed; tawny; yellow
hari	hari	praatipadika	1	an exclamation	an exclamation	an exclamation	an exclamation	an exclamation
hari	ha/ri	praatipadika	2	brown; fawn-coloured; green; greenish; pale yellow; reddish brown; yellow	bay; brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; tawny; yellow	Name of various authors; Phaseolus Mungo; a jackal; bay; fallow; fire; men; people; scholars; steed; tawny	brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; tawny; yellow	a frog; a goose; a jackal; a lion; a monkey; a parrot; a peacock; a snake
hari	ha/ri	praatipadika	3	Name of a Rākṣasa; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa	Name of a metre; Name of a mountain; Name of a particular high number; Name of a world; a ray of light; fire; the moon; the sun; the wind	a frog; a goose; a lion; a monkey; a parrot; a peacock; a snake; the Koil or Indian cuckoo	bay; fire; the moon; the sun; the wind	Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa
hari	ha/ri	praatipadika	4	Name of Viṣṇu-Kṛṣṇa; Name of a worshipper of Viṣṇu	Name of various authors; scholars	Name of a metre; Name of a particular high number	Name of a son of Akampana; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa	Name of a particular high number; Name of various authors
hari	ha/ri	praatipadika	5	men; people	men; people	Name of a world	men; people	men; people
hari	ha/ri	praatipadika	6	the moon; the sun	the sign of the zodiac Leo	a horse	Name of a metre	a ray of light; the sun
hari	ha/ri	praatipadika	7	Name of a particular high number			Name of a mountain	Phaseolus Mungo
hari	ha/ri	praatipadika	8	Name of various authors			Name of a particular high number	a horse
hari	ha/ri	praatipadika	9	Phaseolus Mungo			Name of a world	a particular class of gods under Manu Tāmasa
hari	ha/ri	praatipadika	10	a particular class of gods under Manu Tāmasa			Name of various authors	fire
hari	ha/ri	praatipadika	11	a ray of light			Phaseolus Mungo	scholars
hari	ha/ri	praatipadika	12	bay			a particular class of gods under Manu Tāmasa	the Koil or Indian cuckoo
hari	ha/ri	praatipadika	13	fallow			a ray of light	the moon
hari	ha/ri	praatipadika	14	fire			scholars	the sign of the zodiac Leo
hari	ha/ri	praatipadika	15	scholars				the wind
hari	ha/ri	praatipadika	16	tawny				
hari	ha/ri	praatipadika	17	the Koil or Indian cuckoo				
hari	ha/ri	praatipadika	18	the sign of the zodiac Leo				
hari	ha/ri	praatipadika	19	the wind				
hi	hi	dhaatu	0	hasten on; hurl; impel; incite to; set in motion; to stimulate; urge on	delight; help to; to assist; to convey; to discharge; to gladden; to stimulate	delight; hasten on; hurl; impel; set in motion; shoot; to gladden	hasten on; impel; incite to; set in motion; to stimulate; urge on	bring; help to; incite to; procure; to assist; to convey; to send forth; to stimulate
hi	hi/	avyaya	0	do	do; pray	do; just	do; just; pray	do; just
hi	hi/	dhaatu	0	assuredly; certainly; most assuredly; surely	assuredly; most assuredly; of course; surely	an interjection of envy and contempt and hurry; indeed-but; often a mere expletive; sometimes repeated in the same sentence	assuredly; certainly; most assuredly; surely	assuredly; certainly; most assuredly; of course; surely
hi	hi	dhaatu	1	abandon; get rid of; to convey; to discharge; to forsake; to send forth	bring; hasten on; incite to; procure; set in motion; to send forth; urge on	help to; incite to; to assist; to convey; to stimulate; urge on	abandon; get rid of; to discharge; to forsake; to send forth	cast; hasten on; hurl; impel; set in motion; shoot; urge on
hi	hi/	avyaya	1	just	just	pray		pray
hi	hi/	dhaatu	1	because; for; on account of	certainly; indeed; indeed-but	certainly; indeed; of course; surely	indeed; indeed-but; of course	because; for; indeed-but; on account of
hi	hi	dhaatu	2	bring; cast; procure; shoot	abandon; get rid of; hurl; impel; shoot; to forsake	abandon; get rid of; procure; to forsake	bring; cast; delight; to gladden	abandon; delight; get rid of; to discharge; to forsake; to gladden
hi	hi/	avyaya	2	pray				
hi	hi/	dhaatu	2	indeed; indeed-but; of course	an interjection of envy and contempt and hurry; often a mere expletive	because; for; on account of	because; for; on account of	often a mere expletive; sometimes repeated in the same sentence
hi	hi	dhaatu	3	delight; to gladden	cast	bring; to discharge; to send forth	help to; procure; to assist; to convey	
hi	hi/	dhaatu	3	an interjection of envy and contempt and hurry	because; on account of	assuredly; most assuredly	an interjection of envy and contempt and hurry	an interjection of envy and contempt and hurry
hi	hi	dhaatu	4	help to; to assist		cast	hurl; shoot	
hi	hi/	dhaatu	4	especially to avoid a hiatus	especially to avoid a hiatus	especially to avoid a hiatus	especially to avoid a hiatus	especially to avoid a hiatus
hi	hi/	dhaatu	5	often a mere expletive	for		often a mere expletive	indeed
hi	hi/	dhaatu	6	sometimes repeated in the same sentence	sometimes repeated in the same sentence		sometimes repeated in the same sentence	
kAla	kAla	praatipadika	0	a black; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a son of Hrada; Name of an author of Mantras; Name of an enemy of Śiva; Name of Śiva; of the prince Kāla-yavana; the poisonous serpent Coluber Naga	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a mountain; Name of a son of Hrada; Name of an enemy of Śiva; Name of Śiva; of the prince Kāla-yavana	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a future Buddha; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; the poisonous serpent Coluber Naga	Name of Rudra; Name of a Nāga-rāja; Name of a brother of king Prasena-jit; Name of a son of Hrada; Name of an enemy of Śiva; Name of Śiva; of the prince Kāla-yavana
kAla	kAla/	praatipadika	0	a space of time; meal-time; measure of time; right point of time; the proper time; time of the world	hour; meal-time; measure of time; right point of time; the proper time; time; time of the world	a period of time; a space of time; hour; meal-time; measure of time; right point of time; the proper time; time; time of the world	a period of time; a space of time; hour; measure of time; right point of time; the proper time; time	a fixed; a section; circumstance; destiny; fate; occasion; part; prosody; season; season for
kAla	kAla	praatipadika	1	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas	a black; a black kind of Agallochum; a kind of perfume; a red kind of Plumbago; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	a black; a black kind of Agallochum; a kind of perfume; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye
kAla	kAla/	praatipadika	1	a period of time; hour; season; season for; time	a period of time; a section; a space of time; part; season; season for	a fixed; a section; circumstance; occasion; part; prosody	death; death by age; time of death	a period of time; a space of time; hour; meal-time; measure of time; right point of time; the proper time; time; time of the world
