lemma	derivation	category	cluster_id	LaBSE	MPnet	Para-Mini	Qwen	VyA
brahman	brahma/n	praatipadika	1	the sun; δ Aurigae	a devout; one who prays	a devout; as the first of the triad of personal gods; one versed in sacred knowledge; one who prays; religious man		Brahmā; Name of Bṛhas-pati; Name of a magician; Name of a star; Name of the 9th Muhūrta; Name of the servant of the 10th Arhat of the present Avasarpiṇī; Name of Śiva; a lifetime of Brahmā; a particular Kalpa; a particular astronomy Yoga; an inhabitant of Brahmā's heaven; spells; the Veda; the intellect; δ Aurigae; Ṛtvijas
brahman	bra/hman	praatipadika	2	final emancipation; pious effusion	a sacred text; the sacred word	the Eternal; the one universal Soul		final emancipation
brahman	brahma/n	praatipadika	2	as the first of the triad of personal gods; one of the 4 principal priests; the one impersonal universal Spirit manifested as a personal Creator	δ Aurigae	Brahmā; a lifetime of Brahmā; an inhabitant of Brahmā's heaven		as the first of the triad of personal gods; the one impersonal universal Spirit manifested as a personal Creator
brahman	bra/hman	praatipadika	3	Mantra used as a spell	the Brāhmanical caste as a body	the Brāhmaṇa portion of the Veda; the Veda		the class of men who are the repositories
brahman	brahma/n	praatipadika	3	Brahmā; a lifetime of Brahmā; an inhabitant of Brahmā's heaven	spells	Name of the 9th Muhūrta; Name of the servant of the 10th Arhat of the present Avasarpiṇī		the sun
brahman	bra/hman	praatipadika	4	outpouring of the heart in worshipping the gods	the sacred syllable Om	one self-existent impersonal Spirit; the Self-existent		the Brahmă; the Brāhmanical caste as a body; the Brāhmaṇa portion of the Veda; the Veda
brahman	brahma/n	praatipadika	4	a particular Kalpa; a particular astronomy Yoga	Ṛtvijas	the sun		one of the 4 principal priests
brahman	bra/hman	praatipadika	5	the Brahmă; the Brāhmanical caste as a body; the Brāhmaṇa portion of the Veda	the Eternal	the Brahmă		a text
brahman	brahma/n	praatipadika	5	a Brāhman who is a knower of Vedic texts; a devout; one versed in sacred knowledge; one who prays; religious man	the Veda	δ Aurigae		
brahman	bra/hman	praatipadika	6	one self-existent impersonal Spirit; the Absolute; the Eternal; the Self-existent; the one universal Soul	utterance	wealth		
brahman	brahma/n	praatipadika	6	spells; the Veda; the intellect; Ṛtvijas	the sun	the Veda		
brahman	bra/hman	praatipadika	7		prayer	the class of men who are the repositories		
brahman	brahma/n	praatipadika	7		one versed in sacred knowledge	a particular astronomy Yoga		
brahman	bra/hman	praatipadika	8		spiritual knowledge	final emancipation		
brahman	brahma/n	praatipadika	8		a Brāhman who is a knower of Vedic texts	the intellect		
brahman	bra/hman	praatipadika	9		the one universal Soul	the Brāhmanical caste as a body		
brahman	brahma/n	praatipadika	9		the intellect	a Brāhman who is a knower of Vedic texts		
brahman	bra/hman	praatipadika	10		the Brāhmaṇa portion of the Veda	a text		
brahman	brahma/n	praatipadika	10		religious man	the one impersonal universal Spirit manifested as a personal Creator		
brahman	bra/hman	praatipadika	11		the Absolute	food		
brahman	brahma/n	praatipadika	11		a particular astronomy Yoga	Name of a magician		
brahman	bra/hman	praatipadika	12		religious	the Absolute		
brahman	brahma/n	praatipadika	12		Name of a magician	spells		
brahman	bra/hman	praatipadika	13		the class of men who are the repositories	Mantra used as a spell		
brahman	brahma/n	praatipadika	13		Name of a star	Name of a star		
brahman	bra/hman	praatipadika	14		the Veda			
brahman	brahma/n	praatipadika	14		the one impersonal universal Spirit manifested as a personal Creator	one of the 4 principal priests		
brahman	bra/hman	praatipadika	15		Mantra used as a spell			
brahman	brahma/n	praatipadika	15		Name of Śiva	Name of Śiva		
brahman	bra/hman	praatipadika	16		food			
brahman	brahma/n	praatipadika	16		Name of Bṛhas-pati	Name of Bṛhas-pati		
brahman	bra/hman	praatipadika	17		holy life			
brahman	brahma/n	praatipadika	17		Name of the servant of the 10th Arhat of the present Avasarpiṇī			
brahman	bra/hman	praatipadika	18		pious effusion			
brahman	brahma/n	praatipadika	18		Name of the 9th Muhūrta			
brahman	bra/hman	praatipadika	19		a text			
brahman	brahma/n	praatipadika	19		one of the 4 principal priests			
brahman	bra/hman	praatipadika	20		the Brahmă			
brahman	brahma/n	praatipadika	20		as the first of the triad of personal gods			
brahman	bra/hman	praatipadika	21		outpouring of the heart in worshipping the gods			
brahman	brahma/n	praatipadika	21		a particular Kalpa			
brahman	bra/hman	praatipadika	22		communicators of sacred knowledge			
brahman	bra/hman	praatipadika	23		final emancipation			
citra	citra	praatipadika	0	fro; leaping to	leaping to	leaping to	fro; leaping to	fro; leaping to
citra	citra/	praatipadika	0	containing the word; facetious conversation	Name of a Draviḍa king; Name of a king	answer; curious; riddle; strange; strange!; wonder	Jonesia Aśoka; Name of a Draviḍa king; Name of a Gandharva; Name of a Jābāla-gṛhapati; Name of a king; Name of a son of Dhṛtarāṣṭra; Plumbago zeylanica; Ricinus communis; a bright; a brilliant ornament; a forestof variegated appearance  on; a form of Yama; a picture; a sectarial mark on the forehead; a spot; agitated; answer; anything bright; arranging verses in the shape of mathematical; bright; bright-coloured; clear; coloured which strikes the eyes; conspicuous; containing the word; curious; delineation; different; distinguished; excellent; extraordinary appearance; facetious conversation; having different varieties; manifold; ornament; other fanciful figures; punning in the form of question; riddle; sketch; sky; speckled; spotted; strange; strange!; the ether; variegated; variety of colour; various; various modes of writing; wonder; wonderful	a bright; a brilliant ornament; a forestof variegated appearance  on; a picture; a spot; agitated; answer; anything bright; bright; bright-coloured; clear; coloured which strikes the eyes; conspicuous; curious; delineation; different; distinguished; excellent; extraordinary appearance; facetious conversation; having different varieties; manifold; ornament; punning in the form of question; riddle; sketch; sky; speckled; spotted; strange; strange!; the ether; variegated; variety of colour; various; wonder; wonderful
citra	citra	praatipadika	1		fro	fro		
citra	citra/	praatipadika	1	Plumbago zeylanica; Ricinus communis	a bright; anything bright; bright; bright-coloured	a bright; anything bright; bright; bright-coloured; coloured which strikes the eyes; variety of colour		arranging verses in the shape of mathematical; containing the word; various modes of writing
citra	citra/	praatipadika	2	a bright; a brilliant ornament; a picture; a spot; agitated; answer; anything bright; bright; bright-coloured; clear; conspicuous; curious; delineation; different; distinguished; excellent; extraordinary appearance; having different varieties; manifold; ornament; riddle; sketch; sky; speckled; spotted; strange; strange!; the ether; variegated; variety of colour; various; wonder; wonderful	a forestof variegated appearance  on; variegated	a picture; sketch		Jonesia Aśoka; Plumbago zeylanica; a form of Yama
citra	citra/	praatipadika	3	other fanciful figures; various modes of writing	a brilliant ornament; ornament	different; various		Ricinus communis
citra	citra/	praatipadika	4	a form of Yama; arranging verses in the shape of mathematical; punning in the form of question	strange; strange!	Name of a Draviḍa king; Name of a king		a sectarial mark on the forehead
citra	citra/	praatipadika	5	Name of a Draviḍa king; Name of a Gandharva; Name of a Jābāla-gṛhapati; Name of a king; Name of a son of Dhṛtarāṣṭra	various modes of writing	extraordinary appearance; other fanciful figures		other fanciful figures
citra	citra/	praatipadika	6	a forestof variegated appearance  on; coloured which strikes the eyes	excellent; wonderful	conspicuous; distinguished		Name of a Draviḍa king; Name of a Gandharva; Name of a Jābāla-gṛhapati; Name of a king; Name of a son of Dhṛtarāṣṭra
citra	citra/	praatipadika	7	Jonesia Aśoka	variety of colour	Name of a Gandharva; Name of a Jābāla-gṛhapati		
citra	citra/	praatipadika	8	a sectarial mark on the forehead	wonder	various modes of writing		
citra	citra/	praatipadika	9		manifold	variegated		
citra	citra/	praatipadika	10		spotted	excellent; wonderful		
citra	citra/	praatipadika	11		sky	the ether		
citra	citra/	praatipadika	12		the ether	a brilliant ornament; ornament		
citra	citra/	praatipadika	13		various	speckled		
citra	citra/	praatipadika	14		agitated	manifold		
citra	citra/	praatipadika	15		punning in the form of question	facetious conversation		
citra	citra/	praatipadika	16		delineation	sky		
citra	citra/	praatipadika	17		other fanciful figures	punning in the form of question		
citra	citra/	praatipadika	18		speckled	a sectarial mark on the forehead		
citra	citra/	praatipadika	19		facetious conversation	a form of Yama		
citra	citra/	praatipadika	20		having different varieties	spotted		
citra	citra/	praatipadika	21		a form of Yama	agitated		
citra	citra/	praatipadika	22		riddle	a forestof variegated appearance  on		
citra	citra/	praatipadika	23		a spot	containing the word		
citra	citra/	praatipadika	24		Name of a Jābāla-gṛhapati	having different varieties		
citra	citra/	praatipadika	25		a sectarial mark on the forehead	arranging verses in the shape of mathematical		
citra	citra/	praatipadika	26		clear	Ricinus communis		
citra	citra/	praatipadika	27		extraordinary appearance	Jonesia Aśoka		
citra	citra/	praatipadika	28		sketch	Name of a son of Dhṛtarāṣṭra		
citra	citra/	praatipadika	29		Plumbago zeylanica	Plumbago zeylanica		
citra	citra/	praatipadika	30		Jonesia Aśoka	delineation		
citra	citra/	praatipadika	31		arranging verses in the shape of mathematical	a spot		
citra	citra/	praatipadika	32		distinguished	clear		
citra	citra/	praatipadika	33		a picture			
citra	citra/	praatipadika	34		answer			
citra	citra/	praatipadika	35		Ricinus communis			
citra	citra/	praatipadika	36		different			
citra	citra/	praatipadika	37		containing the word			
citra	citra/	praatipadika	38		Name of a son of Dhṛtarāṣṭra			
citra	citra/	praatipadika	39		conspicuous			
citra	citra/	praatipadika	40		curious			
citra	citra/	praatipadika	41		Name of a Gandharva			
citra	citra/	praatipadika	42		coloured which strikes the eyes			
dfS	df/S	praatipadika	0	appearance; discerning; doctrine; knowing; look; looking at; seeing; sight; the eye; the observed spot; theory; view; viewing	seeing; viewing	appearance; look; looking at; seeing; sight; the eye; view; viewing	appearance; discerning; doctrine; knowing; look; looking at; seeing; sight; the aspect of a planet; the eye; the observed spot; theory; view; viewing	appearance; discerning; doctrine; knowing; look; looking at; seeing; sight; the aspect of a planet; the eye; the observed spot; theory; view; viewing
dfS	dfS	praatipadika	0	appear; be seen; become visible; behold; care for; compose; consider; demonstrate; examine; find out; learn; long for; look at; look into; manifested; person; regard; think; to; to be always visible; to be seen; to be shown; to cause to see; to notice; to produce or pay; to see; to see by divine intuition; to see with the mind; to show a thing; to show or prove; to wait on; to wish to see; to wish to show; try; understand; visit	to see; to see with the mind	behold; consider; examine; look at; look into; regard; think; to; understand; visit	appear; be seen; become visible; behold; care for; compose; consider; contrive Aorist; demonstrate; examine; find out; learn; long for; look at; look into; manifested; person; regard; think; to; to be always visible; to be seen; to be shown; to cause to see; to notice; to produce or pay; to see; to see by divine intuition; to see with the mind; to show a thing; to show or prove; to wait on; to wish to see; to wish to show; try; understand; visit	appear; be seen; become visible; behold; care for; compose; consider; demonstrate; examine; find out; learn; long for; look at; look into; manifested; regard; think; to; to be always visible; to be seen; to be shown; to cause to see; to notice; to see; to see by divine intuition; to see with the mind; to show a thing; to show or prove; to wait on; to wish to see; to wish to show; try; understand; visit
dfS	df/S	praatipadika	1	the aspect of a planet	the observed spot	the observed spot		
dfS	dfS	praatipadika	1	contrive Aorist	to be shown; to show a thing	be seen; to be seen; to be shown; to cause to see; to notice; to see; to see with the mind; to wish to see; to wish to show		person
dfS	df/S	praatipadika	2		view	doctrine; theory		
dfS	dfS	praatipadika	2		become visible; to be always visible	appear; manifested		contrive Aorist; to produce or pay
dfS	df/S	praatipadika	3		the eye	knowing		
dfS	dfS	praatipadika	3		be seen; to be seen	become visible; to be always visible		
dfS	df/S	praatipadika	4		knowing	the aspect of a planet		
dfS	dfS	praatipadika	4		understand	to wait on		
dfS	df/S	praatipadika	5		theory	discerning		
dfS	dfS	praatipadika	5		to notice	to see by divine intuition		
dfS	df/S	praatipadika	6		look			
dfS	dfS	praatipadika	6		to wish to see; to wish to show	demonstrate; to show a thing; to show or prove		
dfS	df/S	praatipadika	7		the aspect of a planet			
dfS	dfS	praatipadika	7		visit	to produce or pay		
dfS	df/S	praatipadika	8		appearance			
dfS	dfS	praatipadika	8		try	long for		
dfS	df/S	praatipadika	9		doctrine			
dfS	dfS	praatipadika	9		to see by divine intuition	contrive Aorist		
dfS	df/S	praatipadika	10		discerning			
dfS	dfS	praatipadika	10		to show or prove	learn		
dfS	df/S	praatipadika	11		sight			
dfS	dfS	praatipadika	11		long for	compose		
dfS	df/S	praatipadika	12		looking at			
dfS	dfS	praatipadika	12		find out	person		
dfS	dfS	praatipadika	13		to	care for		
dfS	dfS	praatipadika	14		to produce or pay	try		
dfS	dfS	praatipadika	15		think	find out		
dfS	dfS	praatipadika	16		look at			
dfS	dfS	praatipadika	17		manifested			
dfS	dfS	praatipadika	18		to wait on			
dfS	dfS	praatipadika	19		look into			
dfS	dfS	praatipadika	20		compose			
dfS	dfS	praatipadika	21		behold			
dfS	dfS	praatipadika	22		contrive Aorist			
dfS	dfS	praatipadika	23		care for			
dfS	dfS	praatipadika	24		demonstrate			
dfS	dfS	praatipadika	25		consider			
dfS	dfS	praatipadika	26		examine			
dfS	dfS	praatipadika	27		appear			
dfS	dfS	praatipadika	28		regard			
dfS	dfS	praatipadika	29		learn			
dfS	dfS	praatipadika	30		to cause to see			
dfS	dfS	praatipadika	31		person			
eka	e/ka	praatipadika	0	a; a unit; alone; an; chief; excellent; following; happening only once; identical; little; many; no one; nobody; one; one by one; one of two; pre-eminent; sincere; single; single of its kind; singular; small; solitary; that one only; the same; truthful; unique; unity; with preceding	one; one of two	a; an; following; singular; with preceding	Name of a son of Raya; Name of a teacher; a; a unit; alone; an; chief; excellent; following; happening only once; identical; little; many; no one; nobody; one; one by one; one of two; pre-eminent; sincere; single; single of its kind; singular; small; solitary; that one only; the same; truthful; unique; unity; with preceding	a; alone; an; chief; excellent; following; identical; little; many; no one; nobody; one; one by one; one of two; pre-eminent; sincere; single; single of its kind; singular; small; solitary; that one only; the same; truthful; unique; unity; with preceding
eka	e/ka	praatipadika	1	Name of a son of Raya; Name of a teacher	no one; nobody	sincere; truthful		Name of a son of Raya; Name of a teacher
eka	e/ka	praatipadika	2		little; small	alone; one; single; single of its kind; solitary		happening only once
eka	e/ka	praatipadika	3		with preceding	no one; nobody		a unit
eka	e/ka	praatipadika	4		truthful	one by one; one of two		
eka	e/ka	praatipadika	5		sincere	that one only		
eka	e/ka	praatipadika	6		unity	identical; the same; unique		
eka	e/ka	praatipadika	7		unique	happening only once		
eka	e/ka	praatipadika	8		one by one	little; small		
eka	e/ka	praatipadika	9		solitary	Name of a teacher		
eka	e/ka	praatipadika	10		the same	unity		
eka	e/ka	praatipadika	11		identical	Name of a son of Raya		
eka	e/ka	praatipadika	12		pre-eminent	a unit		
eka	e/ka	praatipadika	13		that one only	many		
eka	e/ka	praatipadika	14		excellent	pre-eminent		
eka	e/ka	praatipadika	15		many	chief		
eka	e/ka	praatipadika	16		an	excellent		
eka	e/ka	praatipadika	17		chief			
eka	e/ka	praatipadika	18		happening only once			
eka	e/ka	praatipadika	19		a unit			
eka	e/ka	praatipadika	20		following			
eka	e/ka	praatipadika	21		single of its kind			
eka	e/ka	praatipadika	22		singular			
eka	e/ka	praatipadika	23		Name of a son of Raya			
eka	e/ka	praatipadika	24		a			
eka	e/ka	praatipadika	25		Name of a teacher			
eka	e/ka	praatipadika	26		alone			
eka	e/ka	praatipadika	27		single			
eva	e/va	praatipadika	0	a horse; conduct; course; custom; going; habit; manner of acting; moving; proceeding; quick; speedy; the earth; usage; way; world	world	habit; usage	a horse; conduct; course; custom; going; habit; manner of acting; moving; proceeding; quick; speedy; the earth; usage; way; world	conduct; course; custom; going; habit; manner of acting; moving; proceeding; quick; speedy; the earth; usage; way; world
eva	eva/	avyaya	0	affirmation; command; detraction; diminution; restrainment	really; truly	affirmation; even; exactly; exactly so; indeed; just; just so; merely; only; really; same; so; still; truly; very	affirmation; alone; already; command; detraction; diminution; even; exactly; exactly so; immediately on; indeed; is a mere expletive without any exact meaning and not translatable implies emphasis; just; just so; merely; only; really; restrainment; same; so; still; truly; very	affirmation; alone; already; command; detraction; diminution; even; exactly; exactly so; immediately on; indeed; just; just so; merely; only; really; restrainment; same; so; still; truly; very
eva	e/va	praatipadika	1		usage	course; going; moving; proceeding; way		a horse
eva	eva/	avyaya	1	is a mere expletive without any exact meaning and not translatable implies emphasis	still	is a mere expletive without any exact meaning and not translatable implies emphasis		is a mere expletive without any exact meaning and not translatable implies emphasis
eva	e/va	praatipadika	2		way	the earth; world		
eva	eva/	avyaya	2	alone; already; even; exactly; exactly so; immediately on; indeed; just; just so; merely; only; really; same; so; still; truly; very	very	already; immediately on		
eva	e/va	praatipadika	3		speedy	conduct		
eva	eva/	avyaya	3		only	diminution		
eva	e/va	praatipadika	4		proceeding	manner of acting		
eva	eva/	avyaya	4		so	alone		
eva	e/va	praatipadika	5		the earth	custom		
eva	eva/	avyaya	5		restrainment	detraction		
eva	e/va	praatipadika	6		quick	quick; speedy		
eva	eva/	avyaya	6		same	restrainment		
eva	e/va	praatipadika	7		manner of acting	a horse		
eva	eva/	avyaya	7		merely	command		
eva	e/va	praatipadika	8		habit			
eva	eva/	avyaya	8		just			
eva	e/va	praatipadika	9		course			
eva	eva/	avyaya	9		just so			
eva	e/va	praatipadika	10		moving			
eva	eva/	avyaya	10		exactly			
eva	e/va	praatipadika	11		a horse			
eva	eva/	avyaya	11		immediately on			
eva	e/va	praatipadika	12		going			
eva	eva/	avyaya	12		command			
eva	e/va	praatipadika	13		conduct			
eva	eva/	avyaya	13		affirmation			
eva	e/va	praatipadika	14		custom			
eva	eva/	avyaya	14		exactly so			
eva	eva/	avyaya	15		indeed			
eva	eva/	avyaya	16		is a mere expletive without any exact meaning and not translatable implies emphasis			
eva	eva/	avyaya	17		alone			
eva	eva/	avyaya	18		detraction			
eva	eva/	avyaya	19		already			
eva	eva/	avyaya	20		even			
eva	eva/	avyaya	21		diminution			
gam	gam	dhaatu	0	ascribe guilt to a person; have sexual intercourse with; to approach carnally; to approach with an accusation; to cause a person to go by means of another; to go against with hostile intentions; to go to the earth with the head; to go to the earth with the knees; to go with the mind	cause to become; to cause to understand	condition; to cause to go to any condition	approach; ascribe guilt to a person; attack; be going; bring to a place; cause to become; come; condition; denote; die; explain; go away; grant; guess; have sexual intercourse with; intelligible; kneel down; make a bow; make clear; meaning; move; not care about; observe; obtain; partake of; participate in; pass; perceive; receive; set out; to approach carnally; to approach with an accusation; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to decease; to excel; to fall to the share of; to go; to go against with hostile intentions; to go to; to go to any state; to go to the earth with the head; to go to the earth with the knees; to go with the mind; to impart; to let go; to observe; to send away; to spend time; to strive to obtain; to wish to bring; to wish to go; towards; undergo; understand	approach; attack; be going; bring to a place; cause to become; come; condition; denote; die; explain; go away; grant; guess; intelligible; make clear; meaning; move; observe; obtain; partake of; participate in; pass; perceive; receive; set out; to approach carnally; to approach with an accusation; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to decease; to excel; to fall to the share of; to go; to go against with hostile intentions; to go to; to go with the mind; to impart; to let go; to observe; to send away; to spend time; to strive to obtain; to wish to bring; to wish to go; towards; undergo; understand
gam	gam	dhaatu	1	approach; attack; be going; bring to a place; cause to become; come; condition; denote; die; explain; go away; grant; guess; intelligible; kneel down; make a bow; make clear; meaning; move; not care about; observe; obtain; partake of; participate in; pass; perceive; receive; set out; to cause to go to any condition; to cause to understand; to convey an idea; to decease; to excel; to fall to the share of; to go; to go to; to go to any state; to impart; to let go; to observe; to send away; to spend time; to strive to obtain; to wish to bring; to wish to go; towards; undergo; understand	observe; to observe	be going; bring to a place; to go; to go to; to wish to bring; to wish to go		to go to any state
gam	gam	dhaatu	2		to wish to bring; to wish to go	go away; to let go; to send away		kneel down; make a bow; to go to the earth with the head; to go to the earth with the knees
gam	gam	dhaatu	3		to go; to go to	come; denote; die; explain; guess; meaning; undergo; understand		ascribe guilt to a person
gam	gam	dhaatu	4		to go to the earth with the head; to go to the earth with the knees	obtain; receive; to strive to obtain		not care about
gam	gam	dhaatu	5		to spend time	partake of; participate in		have sexual intercourse with
gam	gam	dhaatu	6		to send away	to approach with an accusation; to go against with hostile intentions		
gam	gam	dhaatu	7		to strive to obtain	observe; perceive; to observe		
gam	gam	dhaatu	8		understand	cause to become; to cause to understand		
gam	gam	dhaatu	9		undergo	to go to any state		
gam	gam	dhaatu	10		towards	approach; to approach carnally; towards		
gam	gam	dhaatu	11		to fall to the share of	to decease		
gam	gam	dhaatu	12		to impart	pass		
gam	gam	dhaatu	13		receive	to convey an idea		
gam	gam	dhaatu	14		set out	to spend time		
gam	gam	dhaatu	15		kneel down	to go to the earth with the head; to go to the earth with the knees		
gam	gam	dhaatu	16		to decease	to fall to the share of		
gam	gam	dhaatu	17		to go with the mind	not care about		
gam	gam	dhaatu	18		to go to any state	to go with the mind		
gam	gam	dhaatu	19		to go against with hostile intentions	kneel down		
gam	gam	dhaatu	20		to cause a person to go by means of another	ascribe guilt to a person		
gam	gam	dhaatu	21		to let go	grant		
gam	gam	dhaatu	22		to approach with an accusation	to excel		
gam	gam	dhaatu	23		to convey an idea	have sexual intercourse with		
gam	gam	dhaatu	24		to excel	set out		
gam	gam	dhaatu	25		to cause to go to any condition	intelligible		
gam	gam	dhaatu	26		move	move		
gam	gam	dhaatu	27		condition	make a bow		
gam	gam	dhaatu	28		pass	to cause a person to go by means of another		
gam	gam	dhaatu	29		participate in	to impart		
gam	gam	dhaatu	30		attack	make clear		
gam	gam	dhaatu	31		ascribe guilt to a person	attack		
gam	gam	dhaatu	32		come			
gam	gam	dhaatu	33		die			
gam	gam	dhaatu	34		to approach carnally			
gam	gam	dhaatu	35		denote			
gam	gam	dhaatu	36		meaning			
gam	gam	dhaatu	37		make clear			
gam	gam	dhaatu	38		bring to a place			
gam	gam	dhaatu	39		guess			
gam	gam	dhaatu	40		intelligible			
gam	gam	dhaatu	41		have sexual intercourse with			
gam	gam	dhaatu	42		perceive			
gam	gam	dhaatu	43		go away			
gam	gam	dhaatu	44		be going			
gam	gam	dhaatu	45		explain			
gam	gam	dhaatu	46		grant			
gam	gam	dhaatu	47		not care about			
gam	gam	dhaatu	48		obtain			
gam	gam	dhaatu	49		approach			
gam	gam	dhaatu	50		partake of			
gam	gam	dhaatu	51		make a bow			
grah	grah	dhaatu	0	accept; admit; apprehend; approve; begin; claim; consider as; draw water; familiar with; follow; gather; give away a girl in marriage to any one; grasp; keep; lay hold of; learn; make acquainted; mention; name; observe; obtain; overpowered over to any one; pick; put on; receive; recognise; seize; strive to apprehend; take; take away; take back; to abstract; to accept; to acquire by purchase; to assume; to be about to eclipse; to be about to seize; to be about to take away; to be meant by; to calculate; to cause any one to be captured; to cause any one to be seized; to cause to marry; to cause to take; to choose; to choose any one as a wife; to collect a store of anything; to desire to perceive; to eclipse; to gain; to include; to lay the hand on; to make any one choose; to make any one learn; to obey; to observe; to perceive; to place upon; to pluck; to receive hospitably; to receive into the mind; to take for; to take into the mouth; to take on one's self; to take up; to use; undergo; understand; undertake; win	to choose; to make any one choose	consider as; to assume; to be meant by	accept; admit; apprehend; approve; begin; claim; consider as; draw water; familiar with; follow; gather; give away a girl in marriage to any one; grasp; keep; lay hold of; learn; make acquainted; mention; name; observe; obtain; overpowered over to any one; pick; put on; receive; recognise; seize; strive to apprehend; take; take away; take back; to abstract; to accept; to acquire by purchase; to assume; to be about to eclipse; to be about to seize; to be about to take away; to be meant by; to calculate; to cause any one to be captured; to cause any one to be seized; to cause to marry; to cause to take; to choose; to choose any one as a wife; to collect a store of anything; to desire to perceive; to eclipse; to gain; to include; to lay the hand on; to make any one choose; to make any one learn; to obey; to observe; to perceive; to place upon; to pluck; to receive hospitably; to receive into the mind; to take for; to take into the mouth; to take on one's self; to take up; to use; undergo; understand; undertake; win	accept; admit; apprehend; approve; begin; claim; consider as; familiar with; follow; gather; grasp; keep; lay hold of; learn; make acquainted; mention; name; observe; obtain; pick; put on; receive; recognise; seize; strive to apprehend; take; take away; take back; to abstract; to accept; to acquire by purchase; to assume; to be about to eclipse; to be about to seize; to be about to take away; to be meant by; to calculate; to cause to take; to choose; to collect a store of anything; to desire to perceive; to eclipse; to gain; to include; to lay the hand on; to make any one learn; to obey; to observe; to perceive; to place upon; to pluck; to receive hospitably; to receive into the mind; to take for; to take into the mouth; to take on one's self; to take up; to use; undergo; understand; undertake; win
grah	grah	dhaatu	1		apprehend; strive to apprehend	claim; mention; to include		give away a girl in marriage to any one; overpowered over to any one; to cause any one to be captured; to cause any one to be seized; to cause to marry; to choose any one as a wife; to make any one choose
grah	grah	dhaatu	2		to be about to seize; to be about to take away	begin; familiar with; make acquainted; to use; undergo; understand; undertake		draw water
grah	grah	dhaatu	3		win	take; to be about to seize; to be about to take away; to pluck; to take for; to take up		
grah	grah	dhaatu	4		to be about to eclipse; to eclipse	obtain; receive; to receive hospitably		
grah	grah	dhaatu	5		to receive into the mind	lay hold of; put on; to lay the hand on; to place upon		
grah	grah	dhaatu	6		accept; to accept	pick; to choose; to make any one choose		
grah	grah	dhaatu	7		understand	take away; take back		
grah	grah	dhaatu	8		to obey	grasp; seize		
grah	grah	dhaatu	9		undertake	to collect a store of anything		
grah	grah	dhaatu	10		observe; to observe	to cause any one to be captured; to cause any one to be seized		
grah	grah	dhaatu	11		to choose any one as a wife	accept; admit; approve; to accept; to obey		
grah	grah	dhaatu	12		to gain	to gain; win		
grah	grah	dhaatu	13		to desire to perceive; to perceive	observe; to desire to perceive; to observe; to perceive		
grah	grah	dhaatu	14		undergo	apprehend; strive to apprehend		
grah	grah	dhaatu	15		to take into the mouth	to cause to marry		
grah	grah	dhaatu	16		to take on one's self	to receive into the mind		
grah	grah	dhaatu	17		to make any one learn	name		
grah	grah	dhaatu	18		to lay the hand on	to choose any one as a wife		
grah	grah	dhaatu	19		to assume	to cause to take		
grah	grah	dhaatu	20		to take up	recognise		
grah	grah	dhaatu	21		recognise	give away a girl in marriage to any one		
grah	grah	dhaatu	22		to cause any one to be captured; to cause any one to be seized	to take on one's self		
grah	grah	dhaatu	23		to abstract	to abstract		
grah	grah	dhaatu	24		take back	learn; to make any one learn		
grah	grah	dhaatu	25		to collect a store of anything	to be about to eclipse; to eclipse		
grah	grah	dhaatu	26		to be meant by	to take into the mouth		
grah	grah	dhaatu	27		to pluck	follow		
grah	grah	dhaatu	28		to take for	to calculate		
grah	grah	dhaatu	29		to include	keep		
grah	grah	dhaatu	30		to receive hospitably	to acquire by purchase		
grah	grah	dhaatu	31		draw water	draw water		
grah	grah	dhaatu	32		to cause to take	overpowered over to any one		
grah	grah	dhaatu	33		name	gather		
grah	grah	dhaatu	34		take away			
grah	grah	dhaatu	35		consider as			
grah	grah	dhaatu	36		keep			
grah	grah	dhaatu	37		approve			
grah	grah	dhaatu	38		mention			
grah	grah	dhaatu	39		follow			
grah	grah	dhaatu	40		grasp			
grah	grah	dhaatu	41		to calculate			
grah	grah	dhaatu	42		to place upon			
grah	grah	dhaatu	43		admit			
grah	grah	dhaatu	44		pick			
grah	grah	dhaatu	45		begin			
grah	grah	dhaatu	46		to use			
grah	grah	dhaatu	47		overpowered over to any one			
grah	grah	dhaatu	48		seize			
grah	grah	dhaatu	49		claim			
grah	grah	dhaatu	50		obtain			
grah	grah	dhaatu	51		familiar with			
grah	grah	dhaatu	52		put on			
grah	grah	dhaatu	53		learn			
grah	grah	dhaatu	54		take			
grah	grah	dhaatu	55		gather			
grah	grah	dhaatu	56		to cause to marry			
grah	grah	dhaatu	57		make acquainted			
grah	grah	dhaatu	58		lay hold of			
grah	grah	dhaatu	59		receive			
grah	grah	dhaatu	60		give away a girl in marriage to any one			
grah	grah	dhaatu	61		to acquire by purchase			
han	han	dhaatu	0	a killer; killing; slayer	slayer	a killer; killing	a killer; killing; slayer	a killer; killing; slayer
