lemma	derivation	category	cluster_id	LaBSE	MPnet	Para-Mini	Qwen	VyA
citra	citra/	praatipadika	5	Ricinus communis	containing the word	containing the word; facetious conversation; punning in the form of question	a sectarial mark on the forehead	Plumbago zeylanica; arranging verses in the shape of mathematical; different; having different varieties; variegated; variety of colour; various; various modes of writing
citra	citra/	praatipadika	6	a brilliant ornament	a picture; a spot; answer; clear; sketch	the ether	a bright; a brilliant ornament; a picture; a spot; anything bright; bright-coloured; coloured which strikes the eyes; ornament; speckled; spotted	a brilliant ornament; a forestof variegated appearance  on; a form of Yama; delineation; manifold; ornament; sketch; the ether
citra	citra/	praatipadika	7	a forestof variegated appearance  on	facetious conversation	a bright; a brilliant ornament; anything bright; bright; bright-coloured; coloured which strikes the eyes; excellent; extraordinary appearance; variety of colour; wonderful	agitated	other fanciful figures
citra	citra/	praatipadika	8	a form of Yama	manifold	various modes of writing	arranging verses in the shape of mathematical	agitated; answer; conspicuous; curious; distinguished; extraordinary appearance; facetious conversation; punning in the form of question; riddle; speckled; spotted; strange; strange!; wonder
citra	citra/	praatipadika	9	a picture	a brilliant ornament; a sectarial mark on the forehead; agitated; conspicuous; delineation; distinguished; extraordinary appearance; ornament; other fanciful figures; spotted	Plumbago zeylanica; Ricinus communis; agitated; answer; curious; different; having different varieties; ornament; riddle; sky; strange; strange!; various; wonder	containing the word	a bright; a picture; a spot; anything bright; bright; bright-coloured; clear; coloured which strikes the eyes; excellent; sky; wonderful
citra	citra/	praatipadika	10	a sectarial mark on the forehead	curious; different; punning in the form of question; riddle; strange; strange!; various; wonder		delineation	
citra	citra/	praatipadika	11	a spot	sky; the ether		answer; bright; clear; conspicuous; distinguished; excellent; wonder; wonderful	
citra	citra/	praatipadika	12	agitated	various modes of writing		extraordinary appearance	
citra	citra/	praatipadika	13	answer	excellent; wonderful		facetious conversation	
citra	citra/	praatipadika	14	arranging verses in the shape of mathematical			manifold	
citra	citra/	praatipadika	15	a bright; anything bright; bright; bright-coloured; clear; conspicuous; speckled; spotted			other fanciful figures	
citra	citra/	praatipadika	16	coloured which strikes the eyes			punning in the form of question	
citra	citra/	praatipadika	17	containing the word			riddle	
citra	citra/	praatipadika	18	extraordinary appearance			sketch	
citra	citra/	praatipadika	19	facetious conversation			sky	
citra	citra/	praatipadika	20	ornament			the ether	
citra	citra/	praatipadika	21	other fanciful figures			various modes of writing	
citra	citra/	praatipadika	22	punning in the form of question				
citra	citra/	praatipadika	23	delineation; sketch				
citra	citra/	praatipadika	24	sky				
citra	citra/	praatipadika	25	the ether				
citra	citra/	praatipadika	26	different; having different varieties; manifold; variegated; variety of colour; various				
citra	citra/	praatipadika	27	various modes of writing				
citra	citra/	praatipadika	28	curious; distinguished; excellent; riddle; strange; strange!; wonder; wonderful				
dfS	df/S	praatipadika	0	appearance; look; looking at; seeing; sight; the eye; view; viewing	doctrine; theory	discerning; doctrine; knowing; the aspect of a planet; theory	discerning; knowing; looking at; seeing; the observed spot	appearance; look; looking at; seeing; sight; the eye; the observed spot; view; viewing
dfS	dfS	praatipadika	0	compose	appear; be seen; become visible; behold; manifested; regard; to; to be always visible; to be seen; to be shown; to cause to see; to notice; to produce or pay; to see by divine intuition; to show a thing; to show or prove; to wish to see; to wish to show	be seen; become visible; demonstrate; long for; manifested; to be always visible; to be seen; to be shown; to cause to see; to notice; to see; to see by divine intuition; to see with the mind; to show a thing; to show or prove; to wait on; to wish to see; to wish to show	compose	learn
dfS	df/S	praatipadika	1	discerning; knowing	the aspect of a planet	appearance; look; looking at; seeing; sight; the eye; the observed spot; view; viewing	doctrine; theory	doctrine; theory
dfS	dfS	praatipadika	1	contrive Aorist	care for	appear; behold; care for; compose; consider; contrive Aorist; examine; find out; learn; look at; look into; person; regard; think; to; try; understand; visit	contrive Aorist	be seen; examine; find out; look into; regard; to be seen; to cause to see; to see; to see by divine intuition; to see with the mind; to wish to see; visit
dfS	df/S	praatipadika	2	doctrine; theory	appearance; look; sight; the eye; the observed spot		the aspect of a planet	discerning; knowing
dfS	dfS	praatipadika	2	appear; demonstrate; manifested; to be shown; to produce or pay; to show a thing; to show or prove; to wish to show	compose; consider; contrive Aorist; demonstrate; examine; find out; learn; look at; look into; think; try; visit	to produce or pay	appear; be seen; behold; manifested; visit	person
dfS	df/S	praatipadika	3	the aspect of a planet	discerning; knowing; looking at; seeing; view; viewing		appearance; look; sight; the eye; view; viewing	the aspect of a planet
dfS	dfS	praatipadika	3	person	person		person	behold; compose; consider; look at; think; to; understand
dfS	df/S	praatipadika	4	the observed spot				
dfS	dfS	praatipadika	4	care for; consider; examine; find out; learn; look at; look into; regard; think; to notice; try; understand	long for; to see; to see with the mind; to wait on; understand		to produce or pay	to produce or pay
dfS	dfS	praatipadika	5	to			become visible; demonstrate; to be always visible; to be seen; to be shown; to cause to see; to see; to see by divine intuition; to see with the mind; to show a thing; to show or prove; to wish to see; to wish to show	appear; become visible; care for; contrive Aorist; demonstrate; manifested; to be always visible; to be shown; to notice; to show a thing; to show or prove; to wish to show
dfS	dfS	praatipadika	6	be seen; become visible; behold; to be always visible; to be seen; to cause to see; to see; to see by divine intuition; to see with the mind; to wish to see; visit			care for; consider; examine; find out; learn; long for; look at; look into; regard; think; to; to notice; to wait on; try; understand	long for; to wait on
dfS	dfS	praatipadika	7	long for; to wait on				try
eka	e/ka	praatipadika	0	Name of a son of Raya	Name of a son of Raya	Name of a son of Raya	Name of a son of Raya	Name of a son of Raya
eka	e/ka	praatipadika	1	Name of a teacher	Name of a teacher	Name of a teacher	Name of a teacher	Name of a teacher
eka	e/ka	praatipadika	2	a; a unit; an; no one; nobody; one; one by one; one of two; unity	a; a unit; an; chief; pre-eminent; unity	alone; happening only once; little; no one; nobody; one; one by one; one of two; single; single of its kind; small; solitary; that one only	a unit; happening only once; one; one by one; single; single of its kind; solitary; that one only; unique	a; an; chief; excellent; following; pre-eminent; sincere; truthful; with preceding
eka	e/ka	praatipadika	3	alone; identical; single; single of its kind; singular; solitary; unique	alone; happening only once; single; single of its kind; singular; solitary; unique	a; a unit; an; chief; excellent; following; identical; many; pre-eminent; sincere; singular; the same; truthful; unique; unity; with preceding	alone; following; little; no one; nobody; singular; small; with preceding	a unit
eka	e/ka	praatipadika	4	chief	following; with preceding		identical; many; one of two; the same	alone; little; no one; nobody; single; single of its kind; singular; small; solitary; unique
eka	e/ka	praatipadika	5	following	no one; nobody		a; an; chief; excellent; pre-eminent; sincere; truthful	happening only once; many; one; one by one; one of two; that one only
eka	e/ka	praatipadika	6	many	many; one; one by one; one of two; that one only		unity	identical; the same
eka	e/ka	praatipadika	7	happening only once; that one only; the same	little; small			unity
eka	e/ka	praatipadika	8	excellent; pre-eminent; with preceding	excellent; identical; sincere; the same; truthful			
eka	e/ka	praatipadika	9	little; small				
eka	e/ka	praatipadika	10	sincere; truthful				
eva	e/va	praatipadika	0	a horse	a horse	a horse	a horse	a horse
eva	eva/	avyaya	0	affirmation	affirmation; command; restrainment	affirmation; alone; command; detraction; diminution; even; is a mere expletive without any exact meaning and not translatable implies emphasis; merely; only; restrainment; same	affirmation	affirmation; command; detraction; diminution; restrainment
eva	e/va	praatipadika	1	conduct; course; custom; habit; manner of acting; way	conduct; manner of acting	going; moving; proceeding; quick; speedy	conduct; course; custom; usage	conduct; custom; habit; manner of acting; usage
eva	eva/	avyaya	1	command	detraction; diminution	already; exactly; exactly so; immediately on; indeed; just; just so; really; so; still; truly; very	command; exactly; exactly so; indeed; only; same; truly	already; even; exactly; exactly so; immediately on; indeed; just so; really; so; truly; very
eva	e/va	praatipadika	2	going; moving; proceeding	custom	conduct; course; custom; habit; manner of acting; the earth; usage; way; world	habit	course; going; moving; proceeding; quick; speedy; way
eva	eva/	avyaya	2	detraction; diminution	is a mere expletive without any exact meaning and not translatable implies emphasis		detraction; diminution; restrainment	is a mere expletive without any exact meaning and not translatable implies emphasis
eva	e/va	praatipadika	3	quick; speedy	course; going; moving; proceeding		manner of acting	the earth; world
eva	eva/	avyaya	3	is a mere expletive without any exact meaning and not translatable implies emphasis	alone; already; even; immediately on; just; merely; only; still; very		alone; already; even; immediately on; just; just so; merely; really; so; still; very	alone; just; merely; only; same; still
eva	e/va	praatipadika	4	the earth; world	habit		going; moving; proceeding; quick; speedy; way	
eva	eva/	avyaya	4	restrainment	same		is a mere expletive without any exact meaning and not translatable implies emphasis	
eva	e/va	praatipadika	5	usage	quick; speedy		the earth; world	
eva	eva/	avyaya	5	alone; already; even; just; just so; merely; only; same; so; still	exactly; exactly so; indeed; just so; really; so; truly			
eva	e/va	praatipadika	6		the earth; world			
eva	eva/	avyaya	6	exactly; exactly so; immediately on; indeed; really; truly; very				
eva	e/va	praatipadika	7		usage			
eva	e/va	praatipadika	8		way			
gam	gam	dhaatu	0	ascribe guilt to a person	be going; bring to a place; come; go away; move; not care about; set out; to go; to go to; to go to any state; to let go; to send away; to spend time; to wish to bring; to wish to go	ascribe guilt to a person; attack; cause to become; kneel down; to approach with an accusation; to cause a person to go by means of another; to cause to go to any condition; to decease; to fall to the share of; to go against with hostile intentions	ascribe guilt to a person	ascribe guilt to a person
gam	gam	dhaatu	1	approach; attack	guess	have sexual intercourse with	approach; attack; come; condition; denote; die; grant; guess; have sexual intercourse with; pass; receive; to approach carnally; to approach with an accusation; to decease; to fall to the share of; to go against with hostile intentions	approach; attack; be going; bring to a place; come; go away; move; set out; to approach carnally; to go; to go to; to go with the mind; to let go; to send away; to wish to go; towards; undergo
gam	gam	dhaatu	2	bring to a place	have sexual intercourse with	make a bow	make a bow	condition; denote; die; explain; grant; guess; make clear; meaning; observe; obtain; partake of; participate in; pass; perceive; receive; to cause to understand; to excel; to observe; to spend time; understand
gam	gam	dhaatu	3	condition	condition; grant; obtain; receive	approach; condition; denote; die; explain; grant; guess; intelligible; make clear; meaning; not care about; observe; obtain; partake of; participate in; perceive; receive; to approach carnally; to cause to understand; to convey an idea; to excel; to impart; to observe; to strive to obtain; towards; undergo; understand	not care about	have sexual intercourse with
gam	gam	dhaatu	4	be going; die; go away; move; set out; to go; to go to; to go with the mind; to let go; to send away; to wish to go; towards	to excel	be going; bring to a place; come; go away; move; pass; set out; to go; to go to; to go to any state; to go to the earth with the head; to go to the earth with the knees; to go with the mind; to let go; to send away; to spend time; to wish to bring; to wish to go	observe; obtain; partake of; participate in; perceive; to observe; undergo	intelligible
gam	gam	dhaatu	5	have sexual intercourse with	approach; ascribe guilt to a person; attack; pass; to approach carnally; to approach with an accusation; to go against with hostile intentions; towards		to excel	make a bow
gam	gam	dhaatu	6	kneel down	die; kneel down; make a bow; to fall to the share of; to go to the earth with the head; to go to the earth with the knees		kneel down; to go to the earth with the head; to go to the earth with the knees	not care about
gam	gam	dhaatu	7	make a bow	cause to become; denote; explain; intelligible; make clear; meaning; observe; partake of; participate in; perceive; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to decease; to go with the mind; to impart; to observe; to strive to obtain; undergo; understand		to go with the mind	cause to become; to approach with an accusation; to cause a person to go by means of another; to cause to go to any condition; to convey an idea; to decease; to fall to the share of; to go against with hostile intentions; to go to any state; to impart; to strive to obtain; to wish to bring
gam	gam	dhaatu	8	not care about			cause to become; explain; intelligible; make clear; meaning; to cause a person to go by means of another; to cause to go to any condition; to cause to understand; to convey an idea; to impart; understand	kneel down; to go to the earth with the head; to go to the earth with the knees
gam	gam	dhaatu	9	denote; explain; guess; intelligible; make clear; meaning; observe; perceive; to cause to understand; to observe; understand			be going; bring to a place; go away; move; set out; to go; to go to; to go to any state; to let go; to send away; to spend time; to strive to obtain; to wish to bring; to wish to go; towards	
gam	gam	dhaatu	10	to strive to obtain; to wish to bring				
gam	gam	dhaatu	11	to approach carnally; to approach with an accusation				
gam	gam	dhaatu	12	to cause a person to go by means of another				
gam	gam	dhaatu	13	to convey an idea				
gam	gam	dhaatu	14	to excel				
gam	gam	dhaatu	15	to go against with hostile intentions				
gam	gam	dhaatu	16	to cause to go to any condition; to go to any state				
gam	gam	dhaatu	17	to go to the earth with the head; to go to the earth with the knees				
gam	gam	dhaatu	18	cause to become; come; grant; obtain; partake of; participate in; pass; receive; to decease; to fall to the share of; to impart; undergo				
gam	gam	dhaatu	19	to spend time				
grah	grah	dhaatu	0	draw water	draw water	draw water	draw water	take back; to acquire by purchase; to be about to eclipse; to be about to seize; to be about to take away; to cause to take; to collect a store of anything; to eclipse; to gain; to take for; to take into the mouth; to take on one's self; to take up; win
grah	grah	dhaatu	1	name	grasp; lay hold of; to be about to eclipse; to be about to seize; to be about to take away; to be meant by; to cause any one to be captured; to cause any one to be seized; to cause to take; to collect a store of anything; to eclipse; to include; to lay the hand on; to place upon; to pluck; to take for; to take into the mouth; to take on one's self; to take up; to use	admit; begin; claim; consider as; familiar with; follow; gather; learn; make acquainted; mention; name; observe; recognise; to abstract; to assume; to be meant by; to choose; to desire to perceive; to include; to make any one learn; to obey; to observe; to perceive; to place upon; to receive into the mind; to use; undergo; understand; undertake	give away a girl in marriage to any one; to cause to marry	claim; consider as; mention; name; obtain; to abstract; to assume; to be meant by; to calculate; to choose; to include; to place upon; to use
grah	grah	dhaatu	2	overpowered over to any one	accept; admit; apprehend; approve; begin; claim; consider as; familiar with; follow; gather; keep; make acquainted; mention; name; observe; pick; put on; recognise; seize; take; take away; take back; undergo; undertake; win	apprehend; grasp; keep; lay hold of; overpowered over to any one; put on; seize; strive to apprehend; take; take away; take back; to be about to eclipse; to be about to seize; to be about to take away; to cause any one to be captured; to cause any one to be seized; to cause to take; to eclipse; to lay the hand on; to pluck; to take for; to take into the mouth; to take on one's self; to take up	overpowered over to any one	give away a girl in marriage to any one; learn; overpowered over to any one; to cause any one to be captured; to cause any one to be seized; to cause to marry; to choose any one as a wife; to make any one choose; to make any one learn
grah	grah	dhaatu	3	apprehend; gather; grasp; lay hold of; obtain; pick; seize; take; take away; take back; to abstract; to gain; to pluck; win	overpowered over to any one	give away a girl in marriage to any one; to cause to marry; to choose any one as a wife; to make any one choose	apprehend; grasp; lay hold of; obtain; seize; strive to apprehend; take; take away; take back; to acquire by purchase; to be about to eclipse; to be about to seize; to be about to take away; to calculate; to cause any one to be captured; to cause any one to be seized; to cause to take; to eclipse; to gain; to lay the hand on; to pluck; to take for; to take on one's self; to take up; undertake	accept; admit; apprehend; approve; familiar with; gather; make acquainted; observe; receive; recognise; strive to apprehend; to accept; to desire to perceive; to obey; to observe; to perceive; to receive hospitably; to receive into the mind; understand
grah	grah	dhaatu	4	to acquire by purchase	give away a girl in marriage to any one; obtain; receive; to accept; to acquire by purchase; to cause to marry; to choose; to choose any one as a wife; to make any one choose; to receive hospitably	accept; approve; obtain; pick; receive; to accept; to acquire by purchase; to calculate; to collect a store of anything; to gain; to receive hospitably; win	put on; receive; to accept; to assume; to be meant by; to desire to perceive; to obey; to observe; to perceive; to place upon; to receive hospitably; to receive into the mind	begin; draw water; follow; grasp; keep; lay hold of; pick; put on; seize; take; take away; to lay the hand on; to pluck; undergo; undertake
grah	grah	dhaatu	5	strive to apprehend; to be about to eclipse; to be about to seize; to desire to perceive; to eclipse	learn; strive to apprehend; to abstract; to assume; to calculate; to desire to perceive; to gain; to make any one learn; to obey; to observe; to perceive; to receive into the mind; understand		to choose; to choose any one as a wife; to make any one choose; to make any one learn	
grah	grah	dhaatu	6	to collect a store of anything			accept; admit; approve; begin; claim; consider as; familiar with; follow; gather; keep; learn; make acquainted; mention; name; observe; pick; recognise; to abstract; to collect a store of anything; to include; to use; undergo; understand; win	
grah	grah	dhaatu	7	give away a girl in marriage to any one; to cause any one to be captured; to cause any one to be seized; to cause to marry; to cause to take; to choose; to choose any one as a wife; to make any one choose; to make any one learn			to take into the mouth	
grah	grah	dhaatu	8	follow; keep; observe; to obey; to observe; undergo				
grah	grah	dhaatu	9	begin; claim; consider as; mention; put on; to assume; to be about to take away; to be meant by; to calculate; to include; to lay the hand on; to place upon; to take for; to take into the mouth; to take on one's self; to take up; to use; undertake				
grah	grah	dhaatu	10	accept; admit; approve; familiar with; learn; make acquainted; receive; recognise; to accept; to perceive; to receive hospitably; to receive into the mind; understand				
han	han	dhaatu	0	a killer; killing; slayer	a killer; killing; slayer	a killer; killing; slayer	a killer; killing; slayer	a killer; killing; slayer
han	han	naama-dhaatu	0	abandon; avert; give up; hinder; mar; to dispel; to mar; to obstruct; to repress; to smite; to strike off; to ward off	avert; hinder; to dispel; to hurl upon; to hurt; to obstruct; to repress; to smite; to ward off	abandon; avert; come into contact; give up; hammer; hinder; mar; pound; slay; to dispel; to hurl upon; to mar; to obstruct; to repress; to slay; to smite; to ward off	abandon; avert; destroy; give up; to dispel; to obstruct; to repress; to strike off; to ward off	beat; come into contact; hammer; hit; mar; pound; slay; to mar; to slay; to smite; to touch
han	han	naama-dhaatu	1	cause to be executed; destroy; kill; killed; punish; put to death; slay; to cause to be slain; to put to death; to slay; to wish to kill	abandon; give up; mar; to mar	cause to be executed; destroy; kill; killed; punish; put to death; to cause to be slain; to notify a person's death; to put to death; to wish to kill	cause to be executed	abandon; avert; destroy; give up; hinder; to dispel; to obstruct; to repress; to ward off
han	han	naama-dhaatu	2	pound	cause to be executed; destroy; kill; killed; punish; put to death; slay; to cause to be slain; to notify a person's death; to put to death; to slay; to wish to kill	beat; hit; injure; strike upon; to be struck; to hurt; to strike; to strike off; to strike or tread upon; to touch; wound	beat; come into contact; hammer; hinder; hit; injure; mar; punish; strike upon; to be struck; to hurl upon; to hurt; to mar; to smite; to strike; to strike or tread upon; to touch; wound	cause to be executed; kill; killed; punish; put to death; to cause to be slain; to notify a person's death; to put to death; to wish to kill
han	han	naama-dhaatu	3	to notify a person's death	beat; come into contact; hammer; hit; injure; pound; strike upon; to be struck; to strike; to strike off; to strike or tread upon; to touch; wound		kill; killed; put to death; slay; to cause to be slain; to notify a person's death; to put to death; to slay; to wish to kill	injure; to hurt; wound
han	han	naama-dhaatu	4	beat; come into contact; hammer; hit; injure; strike upon; to be struck; to hurl upon; to hurt; to strike; to strike or tread upon; to touch; wound			pound	strike upon; to be struck; to hurl upon; to strike; to strike off; to strike or tread upon
hari	ha/ri	praatipadika	0	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a metre; Name of a mountain; Name of a world; Name of Śiva; Name of Śukra	Name of a metre; Name of a mountain; Name of a particular high number; Name of a world; a ray of light; fire; the moon; the sun; the wind	Name of a metre; Name of a particular high number	Name of a metre	Name of a particular high number; Name of various authors
hari	hari	praatipadika	0	an exclamation	an exclamation	an exclamation	an exclamation	an exclamation
hari	ha/ri	praatipadika	1	Name of a particular high number	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra; a particular class of gods under Manu Tāmasa	Name of a world	Name of a mountain	Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa
hari	hari	praatipadika	1	bearing; carrying	bearing; carrying	bearing; carrying	bearing; carrying	bearing; carrying
hari	ha/ri	praatipadika	2	Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa	Name of various authors; scholars	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a mountain; Name of a son of Akampana; Name of a son of Garuḍa; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra; a particular class of gods under Manu Tāmasa	Name of a particular high number	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a metre; Name of a mountain; Name of a world; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra
hari	ha/ri	praatipadika	3	Name of Viṣṇu-Kṛṣṇa; Name of a worshipper of Viṣṇu	Phaseolus Mungo; a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a snake; steed; the Koil or Indian cuckoo	a horse	Name of a son of Akampana; Name of a son of Parājit; Name of a son of Parāvṛt; Name of a son of Tārakākṣa	Phaseolus Mungo
hari	ha/ri	praatipadika	4	Name of various authors	bay; brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; tawny; yellow	a frog; a goose; a lion; a monkey; a parrot; a peacock; a snake; the Koil or Indian cuckoo	Name of a world	a horse
hari	ha/ri	praatipadika	5	Phaseolus Mungo	men; people	Name of various authors; Phaseolus Mungo; a jackal; bay; fallow; fire; men; people; scholars; steed; tawny	Name of Brahmā; Name of Indra; Name of Suparṇa; Name of Viṣṇu-Kṛṣṇa; Name of Vāyu; Name of Yama; Name of a Dānava; Name of a Rākṣasa; Name of a son of Garuḍa; Name of a worshipper of Viṣṇu; Name of Śiva; Name of Śukra	a frog; a goose; a jackal; a lion; a monkey; a parrot; a peacock; a snake
hari	ha/ri	praatipadika	6	a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a snake; steed	the sign of the zodiac Leo	a ray of light; brown; fawn-coloured; green; greenish; pale yellow; reddish brown; the moon; the sign of the zodiac Leo; the sun; the wind; yellow	Name of various authors	a particular class of gods under Manu Tāmasa
hari	ha/ri	praatipadika	7	a particular class of gods under Manu Tāmasa			Phaseolus Mungo	fire
hari	ha/ri	praatipadika	8	a ray of light			a frog; a goose; a horse; a jackal; a lion; a monkey; a parrot; a peacock; a snake; steed; the Koil or Indian cuckoo; the sign of the zodiac Leo	bay; brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; steed; tawny; yellow
hari	ha/ri	praatipadika	9	bay			a particular class of gods under Manu Tāmasa	men; people
hari	ha/ri	praatipadika	10	fallow			a ray of light	scholars
hari	ha/ri	praatipadika	11	fire			brown; fallow; fawn-coloured; green; greenish; pale yellow; reddish brown; tawny; yellow	the Koil or Indian cuckoo
hari	ha/ri	praatipadika	12	brown; fawn-coloured; green; greenish; pale yellow; reddish brown; yellow			men; people	the moon
hari	ha/ri	praatipadika	13	men; people			scholars	the sign of the zodiac Leo
hari	ha/ri	praatipadika	14	scholars			bay; fire; the moon; the sun; the wind	a ray of light; the sun
hari	ha/ri	praatipadika	15	tawny				the wind
hari	ha/ri	praatipadika	16	the Koil or Indian cuckoo				
hari	ha/ri	praatipadika	17	the sign of the zodiac Leo				
hari	ha/ri	praatipadika	18	the moon; the sun				
hari	ha/ri	praatipadika	19	the wind				
hi	hi	dhaatu	0	abandon; bring; get rid of; procure; to convey; to discharge; to forsake; to send forth	abandon; get rid of; hurl; impel; shoot; to forsake	cast	abandon; get rid of; to discharge; to forsake; to send forth	cast; hasten on; hurl; impel; set in motion; shoot
hi	hi/	avyaya	0	do	just	do; just	do; just; pray	do; just
hi	hi/	dhaatu	0	an interjection of envy and contempt and hurry	assuredly; certainly; most assuredly; of course; surely	assuredly; because; certainly; for; indeed; most assuredly; of course; on account of; surely	an interjection of envy and contempt and hurry	an interjection of envy and contempt and hurry
hi	hi	dhaatu	1	cast; hurl; shoot	cast	bring; delight; hasten on; hurl; impel; procure; set in motion; shoot; to gladden	hasten on; hurl; impel; incite to; set in motion; shoot; to stimulate; urge on	abandon; delight; get rid of; to discharge; to forsake; to gladden
hi	hi/	avyaya	1	just	do; pray	pray		pray
hi	hi/	dhaatu	1	assuredly; certainly; indeed; indeed-but; most assuredly; of course; surely	because; on account of	especially to avoid a hiatus	assuredly; certainly; indeed; indeed-but; most assuredly; of course; surely	assuredly; certainly; indeed; most assuredly; of course; surely
hi	hi	dhaatu	2	delight; to gladden	bring; delight; help to; procure; set in motion; to assist; to convey; to discharge; to gladden; to send forth; to stimulate	help to; incite to; to assist; to convey; to discharge; to send forth; to stimulate; urge on	bring; cast; delight; help to; procure; to assist; to convey; to gladden	bring; help to; incite to; procure; to assist; to convey; to send forth; to stimulate; urge on
hi	hi/	avyaya	2	pray				
hi	hi/	dhaatu	2	because; for; on account of	especially to avoid a hiatus	an interjection of envy and contempt and hurry; indeed-but; often a mere expletive; sometimes repeated in the same sentence	because; for; on account of	especially to avoid a hiatus
hi	hi	dhaatu	3	help to; to assist	hasten on; incite to; urge on	abandon; get rid of; to forsake		
hi	hi/	dhaatu	3	especially to avoid a hiatus	for		especially to avoid a hiatus	often a mere expletive; sometimes repeated in the same sentence
hi	hi	dhaatu	4	hasten on; impel; incite to; set in motion; to stimulate; urge on				
hi	hi/	dhaatu	4	often a mere expletive	indeed; indeed-but		often a mere expletive	because; for; indeed-but; on account of
hi	hi/	dhaatu	5	sometimes repeated in the same sentence	an interjection of envy and contempt and hurry; often a mere expletive		sometimes repeated in the same sentence	
hi	hi/	dhaatu	6		sometimes repeated in the same sentence			
kAla	kAla	praatipadika	0	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a son of Hrada; Name of an author of Mantras; Name of an enemy of Śiva; Name of Śiva; of the prince Kāla-yavana; the poisonous serpent Coluber Naga	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a mountain; Name of a son of Hrada; Name of an author of Mantras; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; of one of the nine treasures; of the prince Kāla-yavana	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a future Buddha; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; the poisonous serpent Coluber Naga	Name of Rudra; Name of a Nāga-rāja; Name of a Rakṣas; Name of a brother of king Prasena-jit; Name of a future Buddha; Name of a mountain; Name of a son of Hrada; Name of an author of Mantras; Name of an enemy of Śiva; Name of Śiva; a mystical Name of the letter; of the prince Kāla-yavana
kAla	kAla/	praatipadika	0	a fixed	a fixed	death; death by age; destiny; fate; the end; time of death	a fixed	death; death by age; the end; time of death
kAla	kAla	praatipadika	1	Name of a brother of king Prasena-jit	Name of a mountain; a mystical Name of the letter; of one of the nine treasures	a black; a black kind of Agallochum; a kind of perfume; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	Name of a brother of king Prasena-jit	a kind of perfume
kAla	kAla/	praatipadika	1	circumstance; destiny; fate; occasion; season; season for	circumstance; death; death by age; destiny; fate; occasion; the end	a fixed; a section; circumstance; occasion; part; prosody	circumstance; occasion	a fixed; a section; circumstance; destiny; fate; occasion; part; prosody; season; season for
kAla	kAla	praatipadika	2	Name of a future Buddha	a black; a black kind of Agallochum; a kind of perfume; a red kind of Plumbago; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye	iron	Name of a mountain	a red kind of Plumbago
kAla	kAla/	praatipadika	2	a section; part	prosody	season; season for	death; death by age; the end; time of death	a period of time; a space of time; hour; meal-time; measure of time; right point of time; the proper time; time; time of the world
kAla	kAla	praatipadika	3	Name of a mountain	iron	a red kind of Plumbago; the Indian cuckoo; the poisonous serpent Coluber Naga	Name of a son of Hrada	a black; a black kind of Agallochum; black; dark-blue; dark-blue colour; of a dark colour; the black part of the eye
kAla	kAla/	praatipadika	3	prosody	season; season for	a period of time; a space of time; hour; meal-time; measure of time; right point of time; the proper time; time; time of the world	destiny	
kAla	kAla	praatipadika	4	Name of a son of Hrada	the Indian cuckoo	the planet Saturn	Name of an author of Mantras	iron
