lemma	derivation	category	cluster_id	senses
yuj	yu/j	dhaatu	2	affected by
yuj	yuj	dhaatu	2	accomplish; adjust; arrange; attack; bring or put together; draw up; employ; fix; help to; inject; insert; perform; put to; repair; set to work; to command; to fix in; to put in order; to set; to wish to fix or aim; use
yuj	yu/j	dhaatu	3	an exciter
yuj	yuj	dhaatu	3	add; apply; belong to; bring together; combine; connect; embrace; enjoin; fall to the lot of; join; joined; to be united in marriage; to come into union; to confer; to join; to join one's self to; unite
yuj	yu/j	dhaatu	4	associate; bestowing; companion; comrade; furnished or provided or filled with; granting
yuj	yuj	dhaatu	4	be fitted for; fit out; harnessed; not to be fit; prepare; prepared for; proper; proper for; right; suit any one; suit anything; suitable; to aim at; to be fit; to be made ready; to be yoked; to equip; to fasten on; to harness; to make ready; to mix with; to put on; to turn; to use; yoke; yoke with
yuj	yu/j	dhaatu	5	drawn by
yuj	yuj	dhaatu	5	bestow anything upon; carry on; conjunction with; deserve to be; devout; endow with; esteem lightly; furnish; impel to; possessed of; provide with; to accrue to; to appoint or to charge or intrust with; to ascertain or know the conjunction of the moon with an asterism; to attach one's self to; to be endowed with; to bring into possession of; to come into conjunction with; to confer anything upon; to encompass; to endow; to lead towards; to offer; to urge; to wish to appoint or institute; to wish to harness; undertake
yuj	yu/j	dhaatu	6	even
yuj	yuj	dhaatu	6	be absorbed in meditation; concentrate; recall; restore; to concentrate the mind in order to obtain union with the Universal Spirit; to recollect; to think little of; to wish to be absorbed in meditation
yuj	yu/j	dhaatu	7	exciting
yuj	yu/j	dhaatu	8	joined
yuj	yu/j	dhaatu	9	the zodiacal sign Gemini
yuj	yu/j	dhaatu	10	a yoke-fellow; harnessed; possessed of; yoked
