lemma	derivation	category	cluster_id	senses
yoga	yo/ga	praatipadika	4	Name of a  on the Paramārthasāra; a constellation; a means; a supernatural means; asterism; concentrated grammatical rule; etymological meaning; principal star of a lunar asterism; syntactical dependence of a word; the connection of a word with its root; the connection of words together
yoga	yo/ga	praatipadika	5	a combined; addition; arraying; combination; conjunction; lucky conjuncture; mixing of various materials; mixing with the outer world; mixture; sum; total
yoga	yo/ga	praatipadika	6	acquisition; business; construction; employment; industry; opportunity; profit; property; suitability; wealth; work
yoga	yo/ga	praatipadika	7	application; connection; contact; contact with; expedient; relation; through; use; way
yoga	yo/ga	praatipadika	8	a yoke; device; exertion; fitness; gain; harnessing; performance; vehicle
yoga	yo/ga	praatipadika	9	Name of a variable division of time
yoga	yo/ga	praatipadika	10	at the end of a compound in consequence of
yoga	yo/ga	praatipadika	11	original
yoga	yo/ga	praatipadika	12	regular succession
yuj	yu/j	dhaatu	0	a pair; being in couples; couple; dual; pairs; the number two; the two Aśvins
yuj	yuj	dhaatu	0	bestow anything upon; carry on; conjunction with; deserve to be; devout; endow with; esteem lightly; furnish; impel to; possessed of; provide with; to accrue to; to appoint or to charge or intrust with; to ascertain or know the conjunction of the moon with an asterism; to attach one's self to; to be endowed with; to bring into possession of; to come into conjunction with; to confer anything upon; to encompass; to endow; to urge; to wish to appoint or institute; undertake
yuj	yu/j	dhaatu	1	bestowing; furnished or provided or filled with; granting; possessed of
yuj	yuj	dhaatu	1	apply; arrange; attack; belong to; bring or put together; bring together; combine; connect; embrace; enjoin; fall to the lot of; join; joined; perform; to be united in marriage; to come into union; to confer; to join; to join one's self to; to mix with; to put in order; unite
yuj	yu/j	dhaatu	2	associate; companion; comrade
yuj	yuj	dhaatu	2	be fitted for; draw up; fit out; not to be fit; prepare; prepared for; proper; proper for; right; suit any one; suit anything; suitable; to be fit; to be made ready; to equip; to make ready; to put on
yuj	yu/j	dhaatu	3	a yoke-fellow; harnessed; yoked
yuj	yuj	dhaatu	3	accomplish; adjust; employ; fix; help to; put to; repair; set to work; to fix in; to set; to wish to fix or aim; use
yuj	yu/j	dhaatu	4	a sage who devotes his time to abstract contemplation
yuj	yuj	dhaatu	4	harnessed; to aim at; to be yoked; to command; to fasten on; to harness; to lead towards; to turn; to use; to wish to harness; yoke; yoke with
yuj	yu/j	dhaatu	5	affected by
yuj	yuj	dhaatu	5	be absorbed in meditation; concentrate; recall; restore; to concentrate the mind in order to obtain union with the Universal Spirit; to recollect; to think little of; to wish to be absorbed in meditation
yuj	yu/j	dhaatu	6	an exciter
yuj	yuj	dhaatu	6	add; inject; insert; to offer
yuj	yu/j	dhaatu	7	drawn by
yuj	yuj	dhaatu	7	despise
yuj	yu/j	dhaatu	8	even
yuj	yuj	dhaatu	8	direct
yuj	yu/j	dhaatu	9	exciting
yuj	yu/j	dhaatu	10	joined
yuj	yu/j	dhaatu	11	the zodiacal sign Gemini
