lemma	derivation	category	cluster_id	senses
yuj	yu/j	dhaatu	0	a pair; being in couples; couple; dual; pairs; the number two; the two Aśvins
yuj	yuj	dhaatu	0	accomplish; adjust; apply; arrange; attack; be absorbed in meditation; belong to; bestow anything upon; carry on; concentrate; deserve to be; draw up; embrace; employ; esteem lightly; fall to the lot of; fit out; furnish; harnessed; not to be fit; perform; possessed of; prepare; prepared for; put to; recall; restore; set to work; to aim at; to be fit; to be yoked; to command; to fasten on; to harness; to put on; to recollect; to set; to think little of; to turn; to urge; to wish to be absorbed in meditation; to wish to fix or aim; to wish to harness; undertake; unite; yoke; yoke with
yuj	yu/j	dhaatu	1	a sage who devotes his time to abstract contemplation
yuj	yuj	dhaatu	1	despise
yuj	yu/j	dhaatu	2	a yoke-fellow
yuj	yuj	dhaatu	2	direct
yuj	yu/j	dhaatu	3	affected by
yuj	yuj	dhaatu	3	add; connect; help to; impel to; inject; insert; join; joined; to join
yuj	yu/j	dhaatu	4	an exciter
yuj	yuj	dhaatu	4	be fitted for; devout; fix; proper; proper for; repair; right; suit any one; suit anything; suitable; to offer; use
yuj	yu/j	dhaatu	5	associate; comrade
yuj	yuj	dhaatu	5	bring or put together; bring together; combine; conjunction with; endow with; enjoin; provide with; to accrue to; to appoint or to charge or intrust with; to ascertain or know the conjunction of the moon with an asterism; to attach one's self to; to be endowed with; to be made ready; to be united in marriage; to bring into possession of; to come into conjunction with; to come into union; to concentrate the mind in order to obtain union with the Universal Spirit; to confer; to confer anything upon; to encompass; to endow; to equip; to fix in; to join one's self to; to lead towards; to make ready; to mix with; to put in order; to use; to wish to appoint or institute
yuj	yu/j	dhaatu	6	drawn by
yuj	yu/j	dhaatu	7	even
yuj	yu/j	dhaatu	8	exciting
yuj	yu/j	dhaatu	9	companion; furnished or provided or filled with
yuj	yu/j	dhaatu	10	joined
yuj	yu/j	dhaatu	11	bestowing; granting; harnessed; possessed of; yoked
yuj	yu/j	dhaatu	12	the zodiacal sign Gemini
